trip_id,customer_id,promo_id,promo_name,redeemed_date,promo_cost
TRIP0037372,CUST00882,PROMO0005,Premium Pass,2025-08-07,10.87
TRIP0026117,CUST00619,PROMO0027,Business Class,2024-05-18,17.58
TRIP0012674,CUST00301,PROMO0036,Late Night Saver,2025-08-21,14.72
TRIP0125228,CUST02964,PROMO0006,Refer & Earn,2023-10-24,14.26
TRIP0037597,CUST00887,PROMO0033,New User Welcome,2024-01-27,14.83
TRIP0015330,CUST00366,PROMO0008,Business Class,2023-11-27,22.63
TRIP0115336,CUST02739,PROMO0011,Corporate Account,2024-09-14,19.76
TRIP0118902,CUST02819,PROMO0025,Birthday Bonus,2025-02-02,9.78
TRIP0079430,CUST01890,PROMO0012,Back to School,2025-05-18,5.96
TRIP0095802,CUST02274,PROMO0030,VIP Membership,2024-03-23,10.9
TRIP0082291,CUST01961,PROMO0012,Back to School,2025-06-02,12.63
TRIP0114662,CUST02724,PROMO0013,Senior Special,2025-10-10,13.64
TRIP0056060,CUST01335,PROMO0029,Group Ride Deal,2025-07-11,3.27
TRIP0031547,CUST00746,PROMO0025,Birthday Bonus,2025-01-29,8.29
TRIP0089980,CUST02140,PROMO0013,Senior Special,2025-10-06,8.31
TRIP0089649,CUST02132,PROMO0021,Holiday Rush,2025-03-10,19.32
TRIP0123103,CUST02914,PROMO0027,Business Class,2025-12-06,13.62
TRIP0124979,CUST02957,PROMO0026,Seasonal Promo,2025-05-24,18.77
TRIP0084969,CUST02025,PROMO0000,Christmas Bonus,2023-09-27,10.38
TRIP0106535,CUST02535,PROMO0031,Business Class,2025-08-03,12.02
TRIP0096007,CUST02280,PROMO0022,Refer & Earn,2024-10-15,4.79
TRIP0100056,CUST02376,PROMO0000,Christmas Bonus,2025-11-20,13.29
TRIP0054111,CUST01282,PROMO0000,Christmas Bonus,2025-11-11,6.79
TRIP0120479,CUST02855,PROMO0013,Senior Special,2025-10-05,10.37
TRIP0057505,CUST01364,PROMO0028,Festival Pass,2025-09-18,12.23
TRIP0022115,CUST00524,PROMO0024,Student Discount,2025-05-07,18.55
TRIP0075193,CUST01792,PROMO0011,Corporate Account,2023-07-30,20.34
TRIP0029503,CUST00699,PROMO0013,Senior Special,2025-10-22,13.62
TRIP0022552,CUST00532,PROMO0007,Valentine's Special,2024-04-03,15.48
TRIP0108468,CUST02578,PROMO0006,Refer & Earn,2023-10-25,15.8
TRIP0064853,CUST01546,PROMO0016,Holiday Rush,2025-06-06,5.21
TRIP0001218,CUST00030,PROMO0032,Refer & Earn,2023-04-21,15.9
TRIP0063863,CUST01523,PROMO0011,Corporate Account,2023-07-13,12.86
TRIP0028648,CUST00679,PROMO0018,Business Class,2025-04-01,2.88
TRIP0119470,CUST02832,PROMO0018,Business Class,2025-04-08,3.18
TRIP0111613,CUST02654,PROMO0031,Business Class,2024-08-16,10.42
TRIP0047388,CUST01119,PROMO0031,Business Class,2024-08-25,9.54
TRIP0082043,CUST01954,PROMO0011,Corporate Account,2025-06-11,22.28
TRIP0062997,CUST01502,PROMO0027,Business Class,2025-11-22,15.71
TRIP0068930,CUST01643,PROMO0039,Airport Express,2023-09-20,15.5
TRIP0038552,CUST00908,PROMO0014,Valentine's Special,2025-12-03,14.35
TRIP0116948,CUST02778,PROMO0038,Black Friday,2023-09-18,11.07
TRIP0093606,CUST02224,PROMO0021,Holiday Rush,2025-03-31,13.48
TRIP0120460,CUST02855,PROMO0013,Senior Special,2025-08-18,12.34
TRIP0029091,CUST00689,PROMO0024,Student Discount,2025-05-05,19.75
TRIP0103106,CUST02450,PROMO0014,Valentine's Special,2025-12-12,17.29
TRIP0017075,CUST00407,PROMO0007,Valentine's Special,2025-04-08,16.41
TRIP0099454,CUST02361,PROMO0025,Birthday Bonus,2025-01-22,7.58
TRIP0053479,CUST01264,PROMO0033,New User Welcome,2024-01-25,12.71
TRIP0076361,CUST01820,PROMO0007,Valentine's Special,2025-08-15,26.64
TRIP0052280,CUST01236,PROMO0037,Premium Pass,2025-02-04,6.09
TRIP0076856,CUST01832,PROMO0027,Business Class,2025-11-27,12.91
TRIP0039590,CUST00936,PROMO0022,Refer & Earn,2025-09-19,4.06
TRIP0039702,CUST00939,PROMO0017,Christmas Bonus,2025-08-20,11.81
TRIP0113179,CUST02690,PROMO0021,Holiday Rush,2025-09-16,16.66
TRIP0044603,CUST01053,PROMO0020,Halloween Treat,2024-10-27,1.99
TRIP0094548,CUST02246,PROMO0000,Christmas Bonus,2025-12-05,8.32
TRIP0090292,CUST02148,PROMO0031,Business Class,2024-08-30,12.3
TRIP0064924,CUST01548,PROMO0026,Seasonal Promo,2025-08-05,22.9
TRIP0072226,CUST01722,PROMO0025,Birthday Bonus,2025-01-20,4.69
TRIP0066438,CUST01586,PROMO0026,Seasonal Promo,2025-04-24,14.77
TRIP0048665,CUST01150,PROMO0012,Back to School,2025-06-16,10.8
TRIP0057630,CUST01369,PROMO0030,VIP Membership,2024-03-20,9.29
TRIP0038414,CUST00905,PROMO0033,New User Welcome,2024-01-16,15.59
TRIP0097468,CUST02313,PROMO0026,Seasonal Promo,2023-12-27,20.68
TRIP0116537,CUST02768,PROMO0036,Late Night Saver,2024-10-04,14.17
TRIP0075946,CUST01810,PROMO0011,Corporate Account,2023-07-30,17.92
TRIP0079959,CUST01904,PROMO0022,Refer & Earn,2025-08-04,6.23
TRIP0053336,CUST01260,PROMO0004,Black Friday,2025-01-03,5.03
TRIP0062080,CUST01479,PROMO0000,Christmas Bonus,2025-10-24,6.41
TRIP0100317,CUST02382,PROMO0012,Back to School,2025-07-23,7.07
TRIP0080738,CUST01922,PROMO0028,Festival Pass,2024-10-07,7.37
TRIP0107902,CUST02565,PROMO0039,Airport Express,2024-05-12,14.56
TRIP0028909,CUST00685,PROMO0018,Business Class,2025-04-12,3.29
TRIP0101453,CUST02410,PROMO0030,VIP Membership,2025-06-28,12.53
TRIP0095590,CUST02270,PROMO0022,Refer & Earn,2024-10-13,8.22
TRIP0064468,CUST01538,PROMO0015,City Explorer,2025-05-02,16.93
TRIP0004659,CUST00114,PROMO0029,Group Ride Deal,2025-07-13,3.23
TRIP0057830,CUST01375,PROMO0000,Christmas Bonus,2025-11-06,6.93
TRIP0064329,CUST01534,PROMO0007,Valentine's Special,2025-04-12,15.79
TRIP0084818,CUST02021,PROMO0028,Festival Pass,2025-08-04,7.28
TRIP0044933,CUST01060,PROMO0013,Senior Special,2025-10-14,14.05
TRIP0014462,CUST00345,PROMO0027,Business Class,2025-11-23,13.8
TRIP0120808,CUST02861,PROMO0021,Holiday Rush,2025-07-03,15.17
TRIP0043073,CUST01016,PROMO0004,Black Friday,2025-01-01,5.07
TRIP0021400,CUST00508,PROMO0022,Refer & Earn,2024-11-18,6.53
TRIP0066074,CUST01579,PROMO0012,Back to School,2025-04-08,8.72
TRIP0057699,CUST01370,PROMO0030,VIP Membership,2024-03-27,6.75
TRIP0001256,CUST00031,PROMO0024,Student Discount,2025-06-20,26.87
TRIP0097592,CUST02316,PROMO0006,Refer & Earn,2025-09-03,17.31
TRIP0108785,CUST02588,PROMO0029,Group Ride Deal,2024-11-13,2.52
TRIP0114135,CUST02713,PROMO0037,Premium Pass,2025-02-13,5.04
TRIP0116793,CUST02775,PROMO0000,Christmas Bonus,2025-10-31,8.74
TRIP0082641,CUST01969,PROMO0037,Premium Pass,2025-08-25,4.2
TRIP0052586,CUST01244,PROMO0007,Valentine's Special,2025-08-27,26.21
TRIP0096396,CUST02289,PROMO0016,Holiday Rush,2025-09-15,7.06
TRIP0009846,CUST00235,PROMO0018,Business Class,2025-07-27,3.67
TRIP0061560,CUST01468,PROMO0017,Christmas Bonus,2024-05-30,18.3
TRIP0065222,CUST01556,PROMO0014,Valentine's Special,2025-12-04,12.78
TRIP0109335,CUST02600,PROMO0038,Black Friday,2025-09-06,11.47
TRIP0084760,CUST02019,PROMO0029,Group Ride Deal,2025-07-17,1.97
TRIP0091785,CUST02184,PROMO0013,Senior Special,2025-10-18,9.12
TRIP0041613,CUST00980,PROMO0031,Business Class,2023-09-14,14.86
TRIP0011049,CUST00261,PROMO0000,Christmas Bonus,2025-11-10,12.46
TRIP0035179,CUST00834,PROMO0004,Black Friday,2025-01-09,2.39
TRIP0075924,CUST01810,PROMO0010,Christmas Bonus,2024-03-04,16.62
TRIP0038501,CUST00907,PROMO0020,Halloween Treat,2024-10-25,2.01
TRIP0072154,CUST01720,PROMO0000,Christmas Bonus,2025-11-18,12.0
TRIP0083997,CUST02002,PROMO0026,Seasonal Promo,2025-05-24,17.34
TRIP0076796,CUST01831,PROMO0007,Valentine's Special,2025-04-09,21.5
TRIP0117864,CUST02797,PROMO0000,Christmas Bonus,2025-11-08,6.44
TRIP0027370,CUST00647,PROMO0037,Premium Pass,2025-03-21,6.34
TRIP0057863,CUST01375,PROMO0013,Senior Special,2025-10-05,13.29
TRIP0113518,CUST02698,PROMO0033,New User Welcome,2024-01-22,19.87
TRIP0043695,CUST01031,PROMO0035,Flash Sale,2025-09-06,20.65
TRIP0077506,CUST01848,PROMO0027,Business Class,2025-11-29,10.17
TRIP0091770,CUST02183,PROMO0037,Premium Pass,2025-02-24,5.0
TRIP0078696,CUST01874,PROMO0033,New User Welcome,2024-01-24,22.19
TRIP0002557,CUST00062,PROMO0011,Corporate Account,2025-06-12,19.29
TRIP0106038,CUST02522,PROMO0002,Back to School,2025-07-25,1.95
TRIP0124067,CUST02938,PROMO0012,Back to School,2025-05-29,12.04
TRIP0052053,CUST01231,PROMO0024,Student Discount,2025-08-24,22.45
TRIP0041926,CUST00988,PROMO0010,Christmas Bonus,2024-02-16,10.11
TRIP0085134,CUST02028,PROMO0016,Holiday Rush,2023-09-24,6.91
TRIP0026862,CUST00635,PROMO0015,City Explorer,2025-09-10,16.93
TRIP0078484,CUST01869,PROMO0017,Christmas Bonus,2024-11-13,17.51
TRIP0084674,CUST02017,PROMO0039,Airport Express,2024-09-21,15.51
TRIP0033965,CUST00804,PROMO0023,Student Discount,2023-03-30,10.09
TRIP0016729,CUST00400,PROMO0012,Back to School,2025-05-27,8.95
TRIP0048877,CUST01155,PROMO0010,Christmas Bonus,2025-08-15,16.95
TRIP0001463,CUST00037,PROMO0000,Christmas Bonus,2025-10-26,13.44
TRIP0030489,CUST00721,PROMO0010,Christmas Bonus,2023-09-11,8.54
TRIP0123187,CUST02916,PROMO0013,Senior Special,2025-10-19,7.28
TRIP0069111,CUST01647,PROMO0000,Christmas Bonus,2025-08-14,11.2
TRIP0010388,CUST00247,PROMO0038,Black Friday,2024-08-11,11.61
TRIP0090109,CUST02144,PROMO0034,Refer & Earn,2023-08-30,8.15
TRIP0007103,CUST00172,PROMO0012,Back to School,2025-05-21,11.7
TRIP0097804,CUST02321,PROMO0019,Back to School,2024-09-15,15.53
TRIP0060836,CUST01452,PROMO0028,Festival Pass,2025-07-06,10.97
TRIP0011261,CUST00266,PROMO0000,Christmas Bonus,2025-11-08,7.96
TRIP0084177,CUST02006,PROMO0031,Business Class,2024-09-03,8.97
TRIP0049800,CUST01178,PROMO0029,Group Ride Deal,2025-07-15,3.27
TRIP0070634,CUST01681,PROMO0000,Christmas Bonus,2025-11-04,8.22
TRIP0011226,CUST00265,PROMO0031,Business Class,2024-08-21,8.47
TRIP0081358,CUST01936,PROMO0009,City Explorer,2025-07-31,16.31
TRIP0105973,CUST02520,PROMO0020,Halloween Treat,2024-10-29,3.03
TRIP0027004,CUST00639,PROMO0036,Late Night Saver,2025-09-07,7.36
TRIP0036304,CUST00859,PROMO0000,Christmas Bonus,2025-10-30,9.9
TRIP0097605,CUST02317,PROMO0002,Back to School,2025-09-20,3.37
TRIP0017767,CUST00421,PROMO0004,Black Friday,2025-01-20,3.0
TRIP0037671,CUST00889,PROMO0015,City Explorer,2024-12-01,23.11
TRIP0002922,CUST00071,PROMO0025,Birthday Bonus,2025-01-20,4.68
TRIP0019502,CUST00458,PROMO0016,Holiday Rush,2023-03-30,7.08
TRIP0051378,CUST01216,PROMO0004,Black Friday,2024-12-26,3.83
TRIP0119779,CUST02840,PROMO0027,Business Class,2025-11-28,8.51
TRIP0121491,CUST02876,PROMO0013,Senior Special,2025-10-20,10.09
TRIP0085976,CUST02048,PROMO0013,Senior Special,2025-10-09,12.4
TRIP0042194,CUST00994,PROMO0028,Festival Pass,2025-09-17,9.3
TRIP0014560,CUST00347,PROMO0007,Valentine's Special,2025-07-03,14.9
TRIP0018307,CUST00431,PROMO0010,Christmas Bonus,2024-03-09,11.63
TRIP0124881,CUST02955,PROMO0000,Christmas Bonus,2025-10-24,12.58
TRIP0061465,CUST01466,PROMO0000,Christmas Bonus,2025-11-01,10.72
TRIP0025277,CUST00600,PROMO0011,Corporate Account,2023-07-01,18.14
TRIP0071579,CUST01706,PROMO0017,Christmas Bonus,2024-05-27,19.91
TRIP0097029,CUST02303,PROMO0004,Black Friday,2025-01-12,4.58
TRIP0021585,CUST00513,PROMO0000,Christmas Bonus,2025-12-08,8.85
TRIP0125696,CUST02976,PROMO0010,Christmas Bonus,2024-02-19,8.1
TRIP0038386,CUST00905,PROMO0013,Senior Special,2025-10-21,7.99
TRIP0016288,CUST00390,PROMO0002,Back to School,2024-06-17,1.77
TRIP0032730,CUST00774,PROMO0021,Holiday Rush,2025-09-07,20.76
TRIP0059622,CUST01421,PROMO0029,Group Ride Deal,2025-07-15,3.49
TRIP0090928,CUST02164,PROMO0000,Christmas Bonus,2025-11-04,11.84
TRIP0025781,CUST00611,PROMO0008,Business Class,2023-12-27,16.45
TRIP0095186,CUST02259,PROMO0020,Halloween Treat,2024-10-15,3.16
TRIP0064447,CUST01537,PROMO0023,Student Discount,2023-12-07,7.96
TRIP0121045,CUST02866,PROMO0000,Christmas Bonus,2025-10-26,7.86
TRIP0098804,CUST02347,PROMO0004,Black Friday,2025-01-09,3.67
TRIP0045567,CUST01076,PROMO0021,Holiday Rush,2025-03-21,11.37
TRIP0089441,CUST02128,PROMO0004,Black Friday,2025-06-24,5.04
TRIP0013385,CUST00320,PROMO0000,Christmas Bonus,2025-11-03,13.16
TRIP0023215,CUST00546,PROMO0027,Business Class,2024-04-20,8.11
TRIP0116730,CUST02773,PROMO0013,Senior Special,2025-10-15,10.18
TRIP0081463,CUST01939,PROMO0014,Valentine's Special,2025-09-05,20.7
TRIP0124262,CUST02942,PROMO0000,Christmas Bonus,2025-11-08,8.36
TRIP0107763,CUST02562,PROMO0001,Christmas Bonus,2023-02-03,17.85
TRIP0003091,CUST00074,PROMO0013,Senior Special,2025-10-08,10.14
TRIP0030135,CUST00712,PROMO0039,Airport Express,2025-06-23,11.58
TRIP0000730,CUST00017,PROMO0027,Business Class,2025-11-28,9.97
TRIP0121919,CUST02886,PROMO0004,Black Friday,2025-01-01,3.31
TRIP0120945,CUST02864,PROMO0003,Spring Break,2025-06-10,18.39
TRIP0057831,CUST01375,PROMO0027,Business Class,2025-11-22,11.7
TRIP0059870,CUST01428,PROMO0011,Corporate Account,2025-09-13,15.41
TRIP0065907,CUST01575,PROMO0000,Christmas Bonus,2025-10-27,11.98
TRIP0121592,CUST02878,PROMO0012,Back to School,2025-09-22,11.25
TRIP0082724,CUST01971,PROMO0021,Holiday Rush,2025-02-19,13.64
TRIP0021101,CUST00499,PROMO0037,Premium Pass,2025-02-10,4.5
TRIP0114474,CUST02719,PROMO0037,Premium Pass,2025-02-19,7.22
TRIP0000724,CUST00016,PROMO0012,Back to School,2025-05-23,7.63
TRIP0105004,CUST02495,PROMO0029,Group Ride Deal,2025-06-18,3.03
TRIP0011184,CUST00264,PROMO0013,Senior Special,2025-10-09,8.81
TRIP0049406,CUST01168,PROMO0010,Christmas Bonus,2025-06-14,9.19
TRIP0057410,CUST01362,PROMO0037,Premium Pass,2025-03-08,7.16
TRIP0037793,CUST00892,PROMO0000,Christmas Bonus,2025-11-16,7.95
TRIP0011566,CUST00272,PROMO0033,New User Welcome,2024-01-27,17.26
TRIP0053970,CUST01278,PROMO0038,Black Friday,2024-07-19,11.56
TRIP0096466,CUST02291,PROMO0035,Flash Sale,2025-09-20,28.34
TRIP0089048,CUST02118,PROMO0036,Late Night Saver,2025-08-06,11.21
TRIP0020267,CUST00477,PROMO0000,Christmas Bonus,2025-11-21,9.62
TRIP0072201,CUST01722,PROMO0037,Premium Pass,2025-06-12,6.38
TRIP0001091,CUST00027,PROMO0002,Back to School,2025-09-02,2.45
TRIP0106542,CUST02535,PROMO0015,City Explorer,2025-05-03,24.94
TRIP0101673,CUST02415,PROMO0010,Christmas Bonus,2024-03-19,8.07
TRIP0083828,CUST01997,PROMO0029,Group Ride Deal,2025-07-10,3.45
TRIP0073091,CUST01741,PROMO0030,VIP Membership,2025-08-02,11.45
TRIP0015398,CUST00367,PROMO0020,Halloween Treat,2024-10-31,2.99
TRIP0005115,CUST00126,PROMO0036,Late Night Saver,2025-09-06,13.88
TRIP0000466,CUST00010,PROMO0027,Business Class,2025-11-25,12.94
TRIP0028809,CUST00683,PROMO0012,Back to School,2025-05-25,12.09
TRIP0021209,CUST00502,PROMO0021,Holiday Rush,2025-03-23,14.88
TRIP0087814,CUST02091,PROMO0035,Flash Sale,2024-08-08,17.49
TRIP0039460,CUST00933,PROMO0024,Student Discount,2024-11-13,15.37
TRIP0048735,CUST01152,PROMO0013,Senior Special,2025-10-12,11.93
TRIP0094532,CUST02246,PROMO0029,Group Ride Deal,2025-06-04,3.48
TRIP0119756,CUST02839,PROMO0014,Valentine's Special,2024-12-14,12.58
TRIP0041378,CUST00975,PROMO0031,Business Class,2024-12-09,9.35
TRIP0026995,CUST00638,PROMO0015,City Explorer,2025-08-08,15.84
TRIP0019626,CUST00461,PROMO0025,Birthday Bonus,2025-01-20,7.55
TRIP0080029,CUST01906,PROMO0033,New User Welcome,2024-01-28,18.97
TRIP0043974,CUST01039,PROMO0013,Senior Special,2025-10-22,13.06
TRIP0085853,CUST02045,PROMO0012,Back to School,2025-05-17,9.03
TRIP0014047,CUST00336,PROMO0026,Seasonal Promo,2024-12-16,15.8
TRIP0031209,CUST00739,PROMO0006,Refer & Earn,2025-08-19,10.82
TRIP0090968,CUST02165,PROMO0012,Back to School,2025-04-28,7.7
TRIP0091558,CUST02178,PROMO0012,Back to School,2025-06-01,9.36
TRIP0085813,CUST02045,PROMO0018,Business Class,2025-04-16,2.61
TRIP0072571,CUST01730,PROMO0029,Group Ride Deal,2025-07-12,2.68
TRIP0116018,CUST02757,PROMO0012,Back to School,2025-05-01,9.47
TRIP0088249,CUST02100,PROMO0025,Birthday Bonus,2025-01-18,9.13
TRIP0066406,CUST01586,PROMO0021,Holiday Rush,2025-03-26,21.16
TRIP0092594,CUST02201,PROMO0033,New User Welcome,2024-02-11,13.83
TRIP0120338,CUST02852,PROMO0011,Corporate Account,2023-08-03,21.42
TRIP0030644,CUST00724,PROMO0006,Refer & Earn,2025-09-12,11.55
TRIP0123897,CUST02935,PROMO0018,Business Class,2025-03-14,3.09
TRIP0070393,CUST01677,PROMO0022,Refer & Earn,2024-12-04,8.54
TRIP0085396,CUST02034,PROMO0003,Spring Break,2024-12-05,16.81
TRIP0038658,CUST00911,PROMO0016,Holiday Rush,2025-09-27,7.31
TRIP0068561,CUST01635,PROMO0013,Senior Special,2025-10-11,13.76
TRIP0126478,CUST02994,PROMO0004,Black Friday,2025-09-15,3.4
TRIP0098549,CUST02340,PROMO0039,Airport Express,2024-10-06,15.25
TRIP0033375,CUST00788,PROMO0036,Late Night Saver,2025-12-13,13.98
TRIP0048981,CUST01159,PROMO0038,Black Friday,2024-07-27,7.98
TRIP0003517,CUST00086,PROMO0000,Christmas Bonus,2025-11-25,12.98
TRIP0121924,CUST02886,PROMO0003,Spring Break,2024-04-15,20.26
TRIP0122266,CUST02894,PROMO0031,Business Class,2024-08-29,10.99
TRIP0031504,CUST00746,PROMO0022,Refer & Earn,2024-10-31,6.57
TRIP0070918,CUST01687,PROMO0031,Business Class,2025-07-20,13.59
TRIP0120511,CUST02856,PROMO0004,Black Friday,2025-01-15,2.54
TRIP0120113,CUST02847,PROMO0013,Senior Special,2025-10-11,9.05
TRIP0122086,CUST02890,PROMO0034,Refer & Earn,2025-07-25,7.86
TRIP0059294,CUST01410,PROMO0038,Black Friday,2024-07-27,8.98
TRIP0071101,CUST01692,PROMO0000,Christmas Bonus,2025-11-16,6.55
TRIP0120554,CUST02856,PROMO0027,Business Class,2025-11-22,15.94
TRIP0058589,CUST01395,PROMO0002,Back to School,2024-07-12,3.27
TRIP0125919,CUST02982,PROMO0012,Back to School,2025-06-01,8.37
TRIP0125014,CUST02959,PROMO0022,Refer & Earn,2024-11-03,4.07
TRIP0096008,CUST02280,PROMO0012,Back to School,2025-05-09,8.21
TRIP0117233,CUST02784,PROMO0000,Christmas Bonus,2025-11-16,11.46
TRIP0063508,CUST01515,PROMO0013,Senior Special,2025-10-04,12.26
TRIP0123290,CUST02919,PROMO0038,Black Friday,2024-08-04,7.07
TRIP0122979,CUST02911,PROMO0004,Black Friday,2025-01-06,4.43
TRIP0109432,CUST02603,PROMO0037,Premium Pass,2025-03-21,3.9
TRIP0069255,CUST01652,PROMO0000,Christmas Bonus,2025-12-12,6.54
TRIP0118317,CUST02806,PROMO0025,Birthday Bonus,2025-02-01,5.56
TRIP0073872,CUST01760,PROMO0016,Holiday Rush,2025-06-25,6.6
TRIP0124260,CUST02942,PROMO0033,New User Welcome,2025-09-30,20.77
TRIP0036566,CUST00865,PROMO0004,Black Friday,2025-09-07,3.04
TRIP0014877,CUST00355,PROMO0021,Holiday Rush,2025-03-05,14.93
TRIP0121709,CUST02880,PROMO0013,Senior Special,2025-10-05,13.25
TRIP0009544,CUST00227,PROMO0026,Seasonal Promo,2025-04-20,18.6
TRIP0088868,CUST02115,PROMO0013,Senior Special,2025-10-09,12.01
TRIP0114734,CUST02726,PROMO0000,Christmas Bonus,2025-11-16,10.93
TRIP0111959,CUST02663,PROMO0007,Valentine's Special,2023-12-11,23.55
TRIP0086612,CUST02063,PROMO0013,Senior Special,2025-10-05,9.44
TRIP0065372,CUST01561,PROMO0025,Birthday Bonus,2024-12-10,4.56
TRIP0076819,CUST01832,PROMO0004,Black Friday,2025-01-15,3.74
TRIP0122874,CUST02909,PROMO0002,Back to School,2024-12-09,3.29
TRIP0119723,CUST02838,PROMO0002,Back to School,2024-07-10,3.12
TRIP0032272,CUST00763,PROMO0029,Group Ride Deal,2025-07-10,2.65
TRIP0038642,CUST00911,PROMO0031,Business Class,2025-08-21,9.31
TRIP0046534,CUST01099,PROMO0002,Back to School,2023-09-28,1.8
TRIP0010783,CUST00255,PROMO0011,Corporate Account,2025-08-07,14.97
TRIP0065128,CUST01554,PROMO0004,Black Friday,2025-01-04,4.33
TRIP0106621,CUST02537,PROMO0031,Business Class,2024-09-05,12.85
TRIP0037765,CUST00891,PROMO0000,Christmas Bonus,2025-11-26,12.64
TRIP0120920,CUST02864,PROMO0033,New User Welcome,2024-01-24,17.43
TRIP0090060,CUST02143,PROMO0006,Refer & Earn,2023-10-30,15.66
TRIP0064751,CUST01543,PROMO0017,Christmas Bonus,2024-06-16,14.82
TRIP0101145,CUST02402,PROMO0013,Senior Special,2025-10-24,9.97
TRIP0011601,CUST00273,PROMO0010,Christmas Bonus,2024-02-26,12.15
TRIP0121702,CUST02880,PROMO0002,Back to School,2024-07-08,3.0
TRIP0066755,CUST01593,PROMO0038,Black Friday,2024-08-11,10.63
TRIP0001646,CUST00042,PROMO0002,Back to School,2024-06-30,2.02
TRIP0077785,CUST01855,PROMO0030,VIP Membership,2024-03-27,12.7
TRIP0001206,CUST00030,PROMO0019,Back to School,2024-11-09,10.57
TRIP0006114,CUST00151,PROMO0011,Corporate Account,2025-07-06,20.4
TRIP0021840,CUST00518,PROMO0000,Christmas Bonus,2025-11-13,10.06
TRIP0124290,CUST02943,PROMO0030,VIP Membership,2024-03-30,10.82
TRIP0072439,CUST01727,PROMO0027,Business Class,2025-11-25,12.08
TRIP0119444,CUST02831,PROMO0014,Valentine's Special,2025-12-15,18.0
TRIP0114903,CUST02729,PROMO0000,Christmas Bonus,2025-11-05,8.26
TRIP0117881,CUST02798,PROMO0002,Back to School,2024-12-18,2.38
TRIP0011048,CUST00261,PROMO0029,Group Ride Deal,2025-06-11,2.02
TRIP0068962,CUST01643,PROMO0037,Premium Pass,2025-02-21,5.81
TRIP0047715,CUST01129,PROMO0009,City Explorer,2024-11-09,24.08
TRIP0025341,CUST00601,PROMO0035,Flash Sale,2024-08-06,15.42
TRIP0057819,CUST01374,PROMO0037,Premium Pass,2025-02-01,3.7
TRIP0113347,CUST02695,PROMO0031,Business Class,2024-08-28,11.15
TRIP0071467,CUST01702,PROMO0027,Business Class,2024-11-14,14.8
TRIP0094018,CUST02233,PROMO0000,Christmas Bonus,2025-12-09,8.12
TRIP0076216,CUST01816,PROMO0018,Business Class,2025-06-10,2.04
TRIP0000693,CUST00016,PROMO0004,Black Friday,2024-12-24,4.37
TRIP0052436,CUST01240,PROMO0000,Christmas Bonus,2025-11-19,12.0
TRIP0105819,CUST02516,PROMO0031,Business Class,2024-08-23,13.22
TRIP0108777,CUST02588,PROMO0017,Christmas Bonus,2024-06-13,13.4
TRIP0052299,CUST01236,PROMO0000,Christmas Bonus,2025-12-11,6.2
TRIP0037752,CUST00891,PROMO0020,Halloween Treat,2025-07-24,1.76
TRIP0077093,CUST01838,PROMO0007,Valentine's Special,2025-04-17,22.34
TRIP0122570,CUST02902,PROMO0000,Christmas Bonus,2025-11-05,12.61
TRIP0056158,CUST01337,PROMO0007,Valentine's Special,2025-03-26,21.8
TRIP0109798,CUST02612,PROMO0004,Black Friday,2025-01-10,4.86
TRIP0097529,CUST02315,PROMO0036,Late Night Saver,2024-11-14,7.17
TRIP0048473,CUST01144,PROMO0006,Refer & Earn,2025-06-21,10.24
TRIP0052025,CUST01230,PROMO0024,Student Discount,2025-09-23,23.17
TRIP0123190,CUST02916,PROMO0013,Senior Special,2025-10-14,13.23
TRIP0050117,CUST01186,PROMO0022,Refer & Earn,2024-10-26,4.53
TRIP0036876,CUST00870,PROMO0021,Holiday Rush,2025-03-21,12.71
TRIP0116839,CUST02776,PROMO0000,Christmas Bonus,2025-11-10,12.67
TRIP0107894,CUST02564,PROMO0037,Premium Pass,2025-03-09,6.67
TRIP0073884,CUST01760,PROMO0000,Christmas Bonus,2025-11-12,7.22
TRIP0057350,CUST01362,PROMO0028,Festival Pass,2025-06-21,9.34
TRIP0043768,CUST01033,PROMO0026,Seasonal Promo,2023-12-09,19.57
TRIP0049466,CUST01170,PROMO0000,Christmas Bonus,2025-11-08,10.81
TRIP0009289,CUST00221,PROMO0037,Premium Pass,2024-09-30,4.69
TRIP0053432,CUST01263,PROMO0031,Business Class,2024-10-05,8.79
TRIP0051109,CUST01211,PROMO0000,Christmas Bonus,2025-06-26,7.2
TRIP0033004,CUST00781,PROMO0035,Flash Sale,2025-08-19,21.14
TRIP0017354,CUST00412,PROMO0030,VIP Membership,2024-11-23,13.04
TRIP0075082,CUST01789,PROMO0038,Black Friday,2025-06-26,6.09
TRIP0093801,CUST02227,PROMO0000,Christmas Bonus,2025-10-28,7.11
TRIP0027501,CUST00650,PROMO0022,Refer & Earn,2024-11-03,6.78
TRIP0066120,CUST01580,PROMO0004,Black Friday,2025-01-04,5.16
