trip_id,customer_id,driver_id,city,pickup_area,dropoff_area,trip_datetime,trip_status,distance_km,duration_min,fare_amount,platform_revenue,driver_payout,promo_used,surge_multiplier
TRIP0000183,CUST00003,DRV2766,Barcelona,Ciutat Vella,Horta,2025-03-09 18:25:00,completed,1.93,14.0,5.18,1.3,3.88,1,1.0
TRIP0000184,CUST00003,DRV1359,Barcelona,Sants,Eixample,2025-06-19 17:14:00,completed,7.55,43.3,16.53,4.13,12.4,0,1.0
TRIP0000185,CUST00003,DRV8675,Barcelona,Sants,Sarrià,2025-06-21 17:26:00,completed,4.86,27.8,15.9,3.98,11.92,0,1.0
TRIP0000186,CUST00003,DRV8008,Barcelona,Gràcia,Ciutat Vella,2025-10-12 21:42:00,completed,6.49,30.7,6.01,1.5,4.51,0,1.0
TRIP0000187,CUST00003,DRV7993,Barcelona,Sarrià,Eixample,2025-10-20 19:28:00,completed,4.08,26.2,16.66,4.16,12.5,0,1.0
TRIP0000188,CUST00003,DRV6164,Barcelona,Les Corts,Sarrià,2025-05-12 10:48:00,cancelled,11.34,42.3,1.05,0.26,0.79,1,1.0
TRIP0000189,CUST00003,DRV7065,Barcelona,Eixample,Sants,2025-07-06 20:17:00,completed,11.2,30.3,7.24,1.81,5.43,0,1.0
TRIP0000190,CUST00003,DRV3835,Barcelona,Eixample,Ciutat Vella,2025-06-16 21:57:00,completed,9.77,38.1,6.09,1.52,4.57,0,1.2
TRIP0000191,CUST00003,DRV5232,Barcelona,Nou Barris,Sant Martí,2025-06-27 18:49:00,completed,5.78,8.3,12.83,3.21,9.62,1,1.0
TRIP0000192,CUST00003,DRV4551,Barcelona,Ciutat Vella,Poblenou,2025-11-05 16:01:00,completed,3.04,37.0,11.61,2.9,8.71,0,1.0
TRIP0000193,CUST00003,DRV9850,Barcelona,Ciutat Vella,Eixample,2025-07-17 12:08:00,completed,10.7,35.8,12.03,3.01,9.02,0,1.0
TRIP0000194,CUST00003,DRV1268,Barcelona,Les Corts,Gràcia,2025-07-30 22:51:00,completed,7.76,33.0,12.63,3.16,9.47,1,1.0
TRIP0000195,CUST00003,DRV3169,Barcelona,Les Corts,Ciutat Vella,2025-04-16 17:10:00,completed,8.64,39.0,14.09,3.52,10.57,1,1.0
TRIP0000196,CUST00003,DRV8198,Barcelona,Eixample,Horta,2025-07-28 07:03:00,completed,7.07,23.2,14.26,3.56,10.7,0,1.0
TRIP0000197,CUST00003,DRV2664,Barcelona,Poblenou,Nou Barris,2025-09-28 20:29:00,cancelled,8.38,32.9,3.0140000000000002,0.75,2.26,0,1.2
TRIP0000198,CUST00003,DRV5267,Barcelona,Les Corts,Sarrià,2025-10-30 21:52:00,completed,11.78,43.8,11.68,2.92,8.76,0,1.0
TRIP0000199,CUST00003,DRV5320,Barcelona,Gràcia,Sants,2025-09-28 13:59:00,completed,3.86,5.2,21.13,5.28,15.85,0,1.2
TRIP0000200,CUST00003,DRV9873,Barcelona,Horta,Sarrià,2025-03-26 10:40:00,completed,10.14,38.3,4.06,1.01,3.05,0,1.0
TRIP0000201,CUST00003,DRV8686,Barcelona,Sant Martí,Les Corts,2025-06-25 08:09:00,cancelled,3.56,21.4,2.5980000000000003,0.65,1.95,0,1.0
TRIP0000202,CUST00003,DRV2050,Barcelona,Sarrià,Nou Barris,2025-05-15 18:55:00,cancelled,5.23,23.3,0.802,0.2,0.6,0,1.0
TRIP0000203,CUST00003,DRV1657,Barcelona,Ciutat Vella,Horta,2025-06-01 06:38:00,completed,10.49,27.7,9.67,2.42,7.25,0,1.0
TRIP0000204,CUST00003,DRV9745,Barcelona,Horta,Les Corts,2025-08-23 16:48:00,completed,7.17,23.7,9.86,2.46,7.4,0,1.0
TRIP0000205,CUST00003,DRV3415,Barcelona,Poblenou,Nou Barris,2025-07-23 17:46:00,completed,1.96,32.8,18.79,4.7,14.09,0,1.2
TRIP0000206,CUST00003,DRV4074,Barcelona,Les Corts,Sants,2025-07-05 11:40:00,completed,1.37,26.5,7.03,1.76,5.27,0,1.2
TRIP0000207,CUST00004,DRV4052,Amsterdam,Amstelveen,Jordaan,2025-11-09 17:50:00,cancelled,10.58,26.0,4.062,1.02,3.04,0,1.5
TRIP0000208,CUST00004,DRV1772,Amsterdam,De Pijp,Jordaan,2025-09-25 19:05:00,completed,,31.5,13.33,3.33,10.0,0,1.0
TRIP0000209,CUST00004,DRV1687,Amsterdam,Westerpark,Bijlmer,2025-09-28 06:32:00,completed,7.43,17.5,12.56,3.14,9.42,1,1.2
TRIP0000210,CUST00004,DRV1819,Amsterdam,Oost,Amstelveen,2025-10-13 19:26:00,completed,10.84,43.6,12.09,3.02,9.07,0,1.0
TRIP0000211,CUST00004,DRV1810,Amsterdam,Jordaan,Westerpark,2025-12-07 17:54:00,completed,10.39,5.9,13.51,3.38,10.13,0,1.0
TRIP0000212,CUST00004,DRV4695,Amsterdam,Amsterdam-Noord,Centrum,2025-11-14 12:51:00,cancelled,10.02,20.5,4.07,1.02,3.05,0,1.2
TRIP0000213,CUST00004,DRV5125,Amsterdam,De Pijp,Zuidas,2025-11-28 10:06:00,cancelled,6.09,24.7,1.368,0.34,1.03,0,1.0
TRIP0000214,CUST00004,DRV6215,Amsterdam,Oost,De Pijp,2025-12-10 12:38:00,completed,7.19,34.8,12.37,3.09,9.28,0,1.0
TRIP0000215,CUST00004,DRV3875,Amsterdam,Bijlmer,Jordaan,2025-09-27 12:11:00,completed,10.52,18.0,7.55,1.89,5.66,0,1.0
TRIP0000216,CUST00004,DRV5170,Amsterdam,Bijlmer,Zuidas,2025-10-01 16:47:00,completed,6.36,37.4,13.98,3.5,10.48,0,1.0
TRIP0000217,CUST00004,DRV3978,Amsterdam,Oud-West,Amstelveen,2025-10-14 20:29:00,completed,10.81,29.1,18.13,4.53,13.6,0,1.0
TRIP0000218,CUST00004,DRV5739,Amsterdam,Centrum,Zuidas,2025-10-03 06:54:00,completed,10.95,7.4,10.93,2.73,8.2,0,1.0
TRIP0000219,CUST00004,DRV3886,Amsterdam,De Pijp,Jordaan,2025-10-02 17:24:00,completed,8.15,36.1,16.73,4.18,12.55,0,1.0
TRIP0000220,CUST00004,DRV7266,Amsterdam,Oost,Amsterdam-Noord,2025-10-31 17:37:00,completed,11.77,21.1,12.15,3.04,9.11,0,1.0
TRIP0000221,CUST00004,DRV9840,Amsterdam,Oud-West,Centrum,2025-10-07 15:44:00,completed,10.65,27.0,4.06,1.01,3.05,0,1.0
TRIP0000222,CUST00004,DRV5948,Amsterdam,Oud-West,Oost,2025-10-08 17:18:00,completed,3.04,41.2,16.58,4.14,12.44,0,1.0
TRIP0000223,CUST00004,DRV9496,Amsterdam,Centrum,Oost,2025-11-08 08:32:00,completed,1.17,34.3,19.83,4.96,14.87,0,1.0
TRIP0000224,CUST00004,DRV5439,Amsterdam,Westerpark,Oost,2025-11-15 18:00:00,completed,6.28,32.9,16.68,4.17,12.51,0,1.0
TRIP0000225,CUST00004,DRV7130,Amsterdam,Centrum,Oud-West,2025-11-11 18:00:00,completed,2.86,15.7,7.0,1.75,5.25,0,1.2
TRIP0000226,CUST00004,DRV6723,Amsterdam,Zuidas,Amstelveen,2025-11-30 17:43:00,completed,7.79,14.0,8.48,2.12,6.36,0,1.0
TRIP0000227,CUST00004,DRV8343,Amsterdam,Amstelveen,Oost,2025-09-22 18:12:00,cancelled,12.91,31.0,1.6940000000000002,0.42,1.27,1,1.2
TRIP0000228,CUST00004,DRV7998,Amsterdam,Amsterdam-Noord,De Pijp,2025-11-15 18:25:00,completed,4.22,37.6,7.26,1.82,5.44,0,1.0
TRIP0000229,CUST00004,DRV6186,Amsterdam,Oud-West,De Pijp,2025-12-03 18:56:00,completed,10.06,13.8,17.52,4.38,13.14,0,1.5
TRIP0000230,CUST00004,DRV8411,Amsterdam,Oud-West,Oost,2025-11-05 14:11:00,completed,10.35,14.4,11.52,2.88,8.64,0,1.2
TRIP0000231,CUST00004,DRV3793,Amsterdam,Bijlmer,Oost,2025-11-15 12:50:00,completed,,20.2,21.42,5.36,16.06,0,1.2
TRIP0000232,CUST00004,DRV7854,Amsterdam,Oost,De Pijp,2025-10-03 19:01:00,completed,1.79,35.5,9.87,2.47,7.4,0,1.5
TRIP0000233,CUST00004,DRV2371,Amsterdam,Zuidas,Oost,2025-09-23 07:34:00,completed,6.66,14.8,14.75,3.69,11.06,0,1.0
TRIP0000234,CUST00004,DRV7043,Amsterdam,Amstelveen,De Pijp,2025-10-01 21:01:00,completed,7.36,20.9,6.6,1.65,4.95,0,1.0
TRIP0000235,CUST00004,DRV5683,Amsterdam,De Pijp,Oud-West,2025-11-25 09:37:00,completed,12.71,19.8,16.86,4.22,12.64,0,1.2
TRIP0000236,CUST00004,DRV7725,Amsterdam,Jordaan,Zuidas,2025-09-27 09:59:00,completed,12.08,44.8,6.36,1.59,4.77,1,1.0
TRIP0000237,CUST00005,DRV6205,London,Westminster,Canary Wharf,2024-08-15 12:37:00,completed,8.27,22.6,6.73,1.68,5.05,0,1.0
TRIP0000238,CUST00005,DRV8141,London,Hammersmith,Hackney,2024-11-23 07:14:00,cancelled,3.76,9.3,3.5520000000000005,0.89,2.66,1,1.0
TRIP0000239,CUST00005,DRV7694,London,Greenwich,Shoreditch,2024-09-11 23:41:00,completed,2.88,26.6,17.28,4.32,12.96,0,1.0
TRIP0000240,CUST00005,DRV3947,London,Hammersmith,Kensington,2024-06-29 12:42:00,completed,1.78,20.5,13.01,3.25,9.76,1,1.0
TRIP0000241,CUST00005,DRV6492,London,Hackney,Greenwich,2024-02-17 14:04:00,completed,8.31,21.9,11.06,2.76,8.3,0,1.0
TRIP0000242,CUST00005,DRV6564,London,Kensington,Hammersmith,2025-11-14 10:01:00,completed,6.7,20.5,27.68,6.92,20.76,0,1.0
TRIP0000243,CUST00005,DRV2752,London,Canary Wharf,Kensington,2024-04-13 18:46:00,completed,2.75,28.6,6.48,1.62,4.86,1,1.0
TRIP0000244,CUST00005,DRV5466,London,Richmond,Westminster,2024-08-20 10:02:00,cancelled,6.45,26.0,4.28,1.07,3.21,1,1.0
TRIP0000245,CUST00005,DRV3572,London,Richmond,Canary Wharf,2025-08-14 21:45:00,completed,1.65,15.6,31.79,7.95,23.84,0,1.2
TRIP0000246,CUST00005,DRV3487,London,Camden,Canary Wharf,2024-03-10 21:54:00,completed,3.89,16.0,16.56,4.14,12.42,0,1.0
TRIP0000247,CUST00005,DRV5850,London,Shoreditch,Camden,2024-04-10 15:23:00,cancelled,9.33,11.9,1.5380000000000003,0.38,1.16,0,1.0
TRIP0000248,CUST00005,DRV3517,London,Camden,Hackney,2025-06-11 16:34:00,completed,9.04,42.6,9.08,2.27,6.81,0,1.0
TRIP0000249,CUST00005,DRV9183,London,Richmond,Hackney,2025-03-25 17:34:00,completed,8.15,21.4,21.49,5.37,16.12,0,1.2
TRIP0000250,CUST00005,DRV2797,London,Kensington,Westminster,2025-02-19 21:06:00,completed,11.61,25.3,10.07,2.52,7.55,0,1.0
TRIP0000251,CUST00005,DRV9802,London,Brixton,Kensington,2025-07-01 21:35:00,completed,11.74,10.5,14.67,3.67,11.0,1,1.0
TRIP0000252,CUST00005,DRV3188,London,Hackney,Kensington,2024-03-04 19:19:00,completed,7.74,44.7,26.86,6.72,20.14,0,1.0
TRIP0000253,CUST00005,DRV7361,London,Westminster,Camden,2025-11-24 20:50:00,completed,7.55,21.5,26.05,6.51,19.54,0,1.2
TRIP0000254,CUST00005,DRV9156,London,Hammersmith,Richmond,2024-07-04 09:58:00,completed,5.26,11.2,14.66,3.66,11.0,1,1.0
TRIP0000255,CUST00005,DRV6139,London,Richmond,Greenwich,2025-04-01 16:15:00,completed,2.06,34.2,27.12,6.78,20.34,0,1.0
TRIP0000256,CUST00005,DRV7581,London,Brixton,Greenwich,2025-06-21 19:40:00,completed,12.13,44.6,24.66,6.16,18.5,0,1.2
TRIP0000257,CUST00005,DRV2945,London,Hackney,Kensington,2024-10-19 02:49:00,completed,1.68,7.7,8.4,2.1,6.3,0,1.0
TRIP0000258,CUST00005,DRV5852,London,Hackney,Shoreditch,2025-09-06 19:13:00,completed,4.85,15.6,17.03,4.26,12.77,0,1.0
TRIP0000259,CUST00005,DRV3308,London,Shoreditch,Camden,2025-11-09 09:39:00,completed,10.54,14.2,18.3,4.58,13.72,0,1.0
TRIP0000260,CUST00005,DRV4167,London,Shoreditch,Canary Wharf,2025-03-26 07:04:00,completed,11.06,36.1,23.21,5.8,17.41,0,1.0
TRIP0000261,CUST00005,DRV2047,London,Westminster,Brixton,2024-07-10 01:44:00,completed,5.7,8.0,20.48,5.12,15.36,0,1.0
TRIP0000262,CUST00005,DRV5144,London,Kensington,Shoreditch,2024-02-20 11:39:00,completed,10.08,19.8,15.28,3.82,11.46,0,1.0
TRIP0000263,CUST00005,DRV8956,London,Canary Wharf,Camden,2025-07-02 22:18:00,completed,2.31,6.3,14.13,3.53,10.6,0,1.0
TRIP0000264,CUST00005,DRV8717,London,Hammersmith,Camden,2025-06-11 14:05:00,completed,8.74,27.2,40.32,10.08,30.24,0,1.5
TRIP0000265,CUST00005,DRV7656,London,Greenwich,Shoreditch,2025-09-25 14:52:00,completed,8.68,23.2,25.23,6.31,18.92,0,1.0
TRIP0000266,CUST00005,DRV9631,London,Hammersmith,Kensington,2025-08-29 20:36:00,completed,4.34,25.9,6.36,1.59,4.77,0,1.0
TRIP0000267,CUST00005,DRV4263,London,Shoreditch,Hammersmith,2024-04-12 06:44:00,completed,9.64,18.9,12.46,3.12,9.34,1,1.5
TRIP0000268,CUST00006,DRV4593,London,Richmond,Westminster,2024-12-25 20:03:00,cancelled,3.31,33.4,2.5300000000000002,0.63,1.9,0,1.0
TRIP0000269,CUST00006,DRV3754,London,Hackney,Greenwich,2025-06-08 15:01:00,completed,6.38,43.9,26.22,6.56,19.66,1,1.0
TRIP0000270,CUST00006,DRV6698,London,Westminster,Camden,2025-10-26 16:00:00,cancelled,7.17,27.8,4.0600000000000005,1.02,3.04,0,1.0
TRIP0000271,CUST00006,DRV4168,London,Shoreditch,Hammersmith,2025-02-07 17:21:00,completed,7.82,32.3,21.65,5.41,16.24,0,1.0
TRIP0000272,CUST00006,DRV2578,London,Hackney,Canary Wharf,2025-08-04 19:55:00,completed,9.47,9.8,19.78,4.94,14.84,0,1.0
TRIP0000273,CUST00006,DRV3940,London,Brixton,Westminster,2024-10-31 18:20:00,completed,10.29,16.3,27.32,6.83,20.49,1,1.0
TRIP0000274,CUST00006,DRV4849,London,Canary Wharf,Hammersmith,2025-03-17 17:57:00,completed,2.5,36.9,25.93,6.48,19.45,0,1.0
TRIP0000275,CUST00006,DRV3651,London,Westminster,Hackney,2025-08-07 11:35:00,completed,10.29,21.7,30.29,7.57,22.72,0,1.2
TRIP0000276,CUST00006,DRV2023,London,Hammersmith,Shoreditch,2025-05-31 06:42:00,cancelled,2.69,34.4,4.438000000000001,1.11,3.33,1,1.0
TRIP0000277,CUST00006,DRV8081,London,Greenwich,Hackney,2024-11-29 11:34:00,completed,4.92,14.7,17.8,4.45,13.35,0,1.0
TRIP0000278,CUST00006,DRV4998,London,Greenwich,Hackney,2025-01-21 20:59:00,completed,9.9,42.2,25.81,6.45,19.36,0,1.0
TRIP0000279,CUST00006,DRV4388,London,Shoreditch,Hammersmith,2025-02-23 14:56:00,completed,8.19,12.2,9.17,2.29,6.88,0,1.0
TRIP0000280,CUST00006,DRV4339,London,Hammersmith,Hackney,2025-07-13 13:43:00,completed,5.0,17.1,20.48,5.12,15.36,0,1.0
TRIP0000281,CUST00006,DRV2364,London,Greenwich,Hackney,2025-02-16 11:57:00,completed,1.55,44.5,6.51,1.63,4.88,0,1.0
TRIP0000282,CUST00006,DRV9885,London,Brixton,Camden,2025-07-15 09:56:00,completed,7.9,21.6,8.79,2.2,6.59,0,1.0
TRIP0000283,CUST00006,DRV8452,London,Hackney,Shoreditch,2025-11-18 07:25:00,completed,2.96,30.6,13.27,3.32,9.95,0,1.0
TRIP0000284,CUST00006,DRV5992,London,Canary Wharf,Greenwich,2024-12-22 10:35:00,completed,1.24,35.7,13.69,3.42,10.27,0,1.0
TRIP0000285,CUST00006,DRV4110,London,Camden,Westminster,2025-12-01 09:04:00,completed,3.22,43.9,23.95,5.99,17.96,0,1.0
TRIP0000286,CUST00006,DRV4696,London,Richmond,Shoreditch,2025-01-17 19:12:00,completed,1.94,27.7,24.35,6.09,18.26,0,1.0
TRIP0000287,CUST00006,DRV9856,London,Hammersmith,Shoreditch,2025-11-01 07:06:00,completed,8.58,14.7,6.39,1.6,4.79,0,1.0
TRIP0000288,CUST00006,DRV4061,London,Canary Wharf,Hackney,2025-07-17 18:57:00,completed,11.92,6.0,25.76,6.44,19.32,0,1.0
TRIP0000289,CUST00006,DRV8813,London,Hammersmith,Camden,2025-06-23 22:33:00,completed,12.32,15.6,19.44,4.86,14.58,0,1.0
TRIP0000290,CUST00006,DRV8901,London,Westminster,Greenwich,2025-04-14 18:57:00,completed,4.41,15.7,27.06,6.76,20.3,0,1.0
TRIP0000291,CUST00006,DRV1711,London,Hackney,Camden,2025-07-09 17:41:00,completed,2.48,23.9,9.57,2.39,7.18,0,1.0
TRIP0000292,CUST00006,DRV9818,London,Brixton,Shoreditch,2025-06-03 08:00:00,completed,9.12,22.2,24.67,6.17,18.5,0,1.0
TRIP0000293,CUST00006,DRV2229,London,Camden,Brixton,2025-07-24 11:15:00,completed,8.84,14.4,21.71,5.43,16.28,0,1.0
TRIP0000294,CUST00006,DRV8284,London,Shoreditch,Richmond,2025-09-13 08:38:00,completed,1.64,22.2,6.22,1.56,4.66,0,1.0
TRIP0000295,CUST00006,DRV9243,London,Camden,Richmond,2025-05-27 22:58:00,completed,5.1,44.6,26.08,6.52,19.56,0,1.2
TRIP0000296,CUST00006,DRV7864,London,Camden,Hackney,2025-10-20 20:37:00,completed,9.96,44.7,16.37,4.09,12.28,0,1.0
TRIP0000297,CUST00006,DRV5897,London,Richmond,Canary Wharf,2025-08-22 16:34:00,completed,9.41,21.3,16.19,4.05,12.14,1,1.0
TRIP0000298,CUST00006,DRV1272,London,Greenwich,Shoreditch,2025-04-27 07:47:00,completed,10.51,7.5,26.74,6.68,20.06,0,1.0
TRIP0000299,CUST00006,DRV7039,London,Shoreditch,Greenwich,2025-10-31 04:24:00,completed,12.49,43.1,12.57,3.14,9.43,0,1.0
TRIP0000300,CUST00006,DRV3798,London,Hackney,Hammersmith,2025-10-21 09:24:00,completed,6.89,21.8,22.09,5.52,16.57,0,1.0
TRIP0000301,CUST00006,DRV6303,London,Brixton,Camden,2025-09-08 08:08:00,completed,7.4,17.7,23.77,5.94,17.83,0,1.0
TRIP0000302,CUST00006,DRV9310,London,Canary Wharf,Brixton,2025-06-16 18:39:00,completed,12.3,30.0,27.81,6.95,20.86,0,1.2
TRIP0000303,CUST00006,DRV6343,London,Hammersmith,Shoreditch,2025-08-29 16:21:00,completed,5.62,7.3,20.95,5.24,15.71,1,1.0
TRIP0000304,CUST00006,DRV8129,London,Hammersmith,Kensington,2025-02-21 21:42:00,completed,5.74,22.1,25.87,6.47,19.4,0,1.0
TRIP0000305,CUST00006,DRV5880,London,Westminster,Richmond,2025-09-16 17:47:00,completed,12.05,9.3,16.18,4.04,12.14,0,1.0
TRIP0000306,CUST00006,DRV5392,London,Hammersmith,Westminster,2025-01-07 20:28:00,completed,1.66,42.6,16.97,4.24,12.73,0,1.2
TRIP0000307,CUST00006,DRV7750,London,Greenwich,Shoreditch,2025-09-16 08:48:00,completed,1.59,20.8,20.49,5.12,15.37,0,1.0
TRIP0000308,CUST00006,DRV8174,London,Hammersmith,Kensington,2025-06-03 07:04:00,completed,11.09,36.5,22.61,5.65,16.96,0,1.0
TRIP0000309,CUST00006,DRV1353,London,Hammersmith,Hackney,2025-08-19 18:31:00,completed,5.46,29.7,24.38,6.1,18.28,1,1.5
TRIP0000310,CUST00006,DRV8492,London,Westminster,Hammersmith,2025-08-13 17:50:00,completed,6.14,15.5,14.67,3.67,11.0,0,1.0
TRIP0000311,CUST00006,DRV6766,London,Greenwich,Kensington,2025-04-05 20:35:00,completed,10.06,17.9,17.69,4.42,13.27,0,1.0
TRIP0000312,CUST00006,DRV5518,London,Hammersmith,Kensington,2025-10-16 00:25:00,cancelled,6.21,19.4,2.306,0.58,1.73,0,1.5
TRIP0000313,CUST00007,DRV9258,London,Richmond,Canary Wharf,2024-09-05 13:51:00,completed,2.78,6.9,28.23,7.06,21.17,0,1.2
TRIP0000314,CUST00007,DRV4973,London,Camden,Greenwich,2025-04-25 08:29:00,completed,7.47,12.3,7.42,1.86,5.56,0,1.0
TRIP0000315,CUST00007,DRV6625,London,Greenwich,Hammersmith,2025-04-11 18:40:00,completed,3.24,34.5,23.59,5.9,17.69,0,1.0
TRIP0000316,CUST00007,DRV9736,London,Hackney,Hammersmith,2025-01-17 03:51:00,completed,4.55,39.8,19.18,4.8,14.38,0,1.2
TRIP0000317,CUST00007,DRV9744,London,Hackney,Kensington,2024-10-07 19:49:00,completed,9.71,32.7,18.0,4.5,13.5,0,1.0
TRIP0000318,CUST00007,DRV1161,London,Kensington,Brixton,2024-07-18 18:20:00,completed,11.52,15.9,20.21,5.05,15.16,0,1.0
TRIP0000319,CUST00007,DRV1162,London,Richmond,Hackney,2024-12-07 18:56:00,completed,12.89,37.9,26.48,6.62,19.86,0,1.0
TRIP0000320,CUST00007,DRV1514,London,Shoreditch,Camden,2025-05-20 21:53:00,completed,4.96,7.5,12.69,3.17,9.52,0,1.2
TRIP0000321,CUST00007,DRV1640,London,Hackney,Shoreditch,2024-12-04 18:29:00,completed,11.64,23.1,11.94,2.98,8.96,1,1.0
TRIP0000322,CUST00007,DRV2002,London,Hackney,Kensington,2025-07-31 17:35:00,completed,,15.1,24.55,6.14,18.41,0,1.0
TRIP0000323,CUST00007,DRV9759,London,Richmond,Shoreditch,2024-07-08 19:17:00,completed,8.95,26.9,26.91,6.73,20.18,0,1.0
TRIP0000324,CUST00007,DRV4628,London,Brixton,Hammersmith,2025-03-05 18:06:00,cancelled,11.19,10.5,3.176,0.79,2.39,0,1.0
TRIP0000325,CUST00007,DRV4112,London,Richmond,Hammersmith,2024-06-20 20:36:00,completed,9.5,10.3,26.56,6.64,19.92,0,1.0
TRIP0000326,CUST00007,DRV9861,London,Brixton,Richmond,2024-08-01 13:19:00,completed,1.99,40.7,25.56,6.39,19.17,0,1.0
TRIP0000327,CUST00007,DRV2736,London,Hammersmith,Greenwich,2025-02-17 08:16:00,completed,9.01,31.0,27.95,6.99,20.96,0,1.0
TRIP0000328,CUST00007,DRV3447,London,Hackney,Canary Wharf,2025-06-10 20:00:00,cancelled,1.76,38.8,5.8260000000000005,1.46,4.37,1,1.2
TRIP0000329,CUST00007,DRV1010,London,Brixton,Westminster,2025-09-20 10:03:00,completed,6.61,32.3,14.37,3.59,10.78,0,1.0
TRIP0000330,CUST00007,DRV7395,London,Westminster,Hackney,2025-01-23 09:46:00,cancelled,5.47,9.4,4.832000000000001,1.21,3.62,0,1.0
TRIP0000331,CUST00007,DRV4330,London,Camden,Hackney,2025-08-06 16:41:00,cancelled,7.39,6.4,3.726,0.93,2.8,0,1.0
TRIP0000332,CUST00007,DRV2590,London,Brixton,Greenwich,2024-07-07 17:18:00,cancelled,2.65,6.7,2.4120000000000004,0.6,1.81,0,1.0
TRIP0000333,CUST00007,DRV8180,London,Hammersmith,Canary Wharf,2025-03-14 12:52:00,completed,2.91,25.2,19.7,4.92,14.78,0,1.0
TRIP0000334,CUST00007,DRV1848,London,Hackney,Richmond,2025-04-17 06:36:00,completed,6.09,41.6,7.02,1.76,5.26,0,1.0
TRIP0000335,CUST00007,DRV2938,London,Greenwich,Westminster,2025-11-16 19:41:00,completed,8.3,19.6,28.73,7.18,21.55,1,1.2
TRIP0000336,CUST00007,DRV1572,London,Greenwich,Shoreditch,2025-12-15 18:26:00,completed,6.94,22.3,31.66,7.92,23.74,0,1.5
TRIP0000337,CUST00007,DRV7100,London,Camden,Kensington,2024-07-21 20:27:00,completed,11.59,14.1,17.1,4.28,12.82,0,1.0
TRIP0000338,CUST00007,DRV5843,London,Westminster,Kensington,2024-10-23 10:17:00,cancelled,,19.9,2.702,0.68,2.02,0,1.0
TRIP0000339,CUST00007,DRV1708,London,Kensington,Shoreditch,2025-04-26 19:38:00,completed,11.77,22.3,13.19,3.3,9.89,0,1.0
TRIP0000340,CUST00007,DRV6618,London,Greenwich,Kensington,2025-07-27 01:42:00,completed,4.79,36.2,13.02,3.26,9.76,0,1.0
TRIP0000341,CUST00007,DRV7131,London,Richmond,Hackney,2025-08-26 18:52:00,completed,6.28,44.3,26.52,6.63,19.89,0,1.2
TRIP0000342,CUST00007,DRV3322,London,Kensington,Westminster,2024-12-05 21:24:00,completed,3.14,8.3,10.46,2.62,7.84,0,1.0
TRIP0000343,CUST00007,DRV6639,London,Camden,Hackney,2024-10-27 18:58:00,cancelled,4.96,40.1,5.228000000000001,1.31,3.92,0,1.0
TRIP0000344,CUST00007,DRV7970,London,Greenwich,Shoreditch,2025-09-09 07:20:00,completed,1.79,35.2,6.84,1.71,5.13,0,1.0
TRIP0000345,CUST00007,DRV1129,London,Shoreditch,Canary Wharf,2024-12-19 08:07:00,completed,3.88,28.0,26.11,6.53,19.58,0,1.0
TRIP0000346,CUST00007,DRV5831,London,Canary Wharf,Kensington,2025-05-25 13:59:00,completed,11.69,29.9,27.49,6.87,20.62,0,1.2
TRIP0000347,CUST00007,DRV6034,London,Westminster,Brixton,2025-09-13 17:31:00,cancelled,9.66,27.0,4.806000000000001,1.2,3.61,0,1.0
TRIP0000348,CUST00007,DRV5727,London,Hackney,Kensington,2025-10-24 17:34:00,completed,9.26,18.0,12.22,3.06,9.16,0,1.0
TRIP0000349,CUST00007,DRV8161,London,Brixton,Canary Wharf,2025-05-19 11:38:00,completed,,38.3,7.15,1.79,5.36,0,1.0
TRIP0000350,CUST00007,DRV4797,London,Shoreditch,Camden,2025-05-20 19:54:00,completed,10.42,14.1,9.79,2.45,7.34,0,1.0
TRIP0000351,CUST00007,DRV2340,London,Brixton,Westminster,2025-02-05 07:31:00,completed,9.6,17.0,18.98,4.74,14.24,0,1.0
TRIP0000352,CUST00007,DRV6696,London,Kensington,Hackney,2024-11-07 11:46:00,completed,1.25,8.9,9.25,2.31,6.94,0,1.0
TRIP0000353,CUST00007,DRV1923,London,Camden,Canary Wharf,2025-01-29 07:44:00,completed,3.54,11.9,20.51,5.13,15.38,0,1.0
TRIP0000354,CUST00007,DRV4028,London,Canary Wharf,Greenwich,2024-06-23 06:08:00,completed,2.74,17.3,20.77,5.19,15.58,0,1.0
TRIP0000355,CUST00007,DRV3345,London,Camden,Richmond,2024-09-21 06:15:00,completed,12.27,26.9,12.73,3.18,9.55,0,1.0
TRIP0000356,CUST00007,DRV5435,London,Greenwich,Shoreditch,2025-10-07 18:27:00,completed,2.86,21.6,20.48,5.12,15.36,0,1.0
TRIP0000357,CUST00007,DRV6259,London,Hammersmith,Brixton,2025-02-27 07:35:00,completed,5.15,6.7,23.21,5.8,17.41,0,1.0
TRIP0000358,CUST00007,DRV3964,London,Richmond,Brixton,2025-05-14 14:10:00,completed,11.28,27.1,26.96,6.74,20.22,0,1.0
TRIP0000359,CUST00007,DRV6122,London,Shoreditch,Hackney,2025-04-28 21:08:00,completed,6.41,19.9,32.92,8.23,24.69,0,1.2
TRIP0000360,CUST00007,DRV6368,London,Hackney,Camden,2024-10-01 22:32:00,completed,2.77,34.8,24.36,6.09,18.27,0,1.0
TRIP0000361,CUST00007,DRV2090,London,Brixton,Camden,2025-11-02 12:28:00,completed,8.85,25.2,10.13,2.53,7.6,1,1.0
