age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score
66,Other,1,9,0,Ads,medium,7,97.79,25.938888888888886,0.1111111111111111,15.92,19.0,3.08,3.08,0.1621052631578947,0.0277777777777777,0,Q2,Low,2024-03,2025-11,0,0,Mid-Recent,0,0,1,0.344017094017094
35,Other,2,4,0,Referral,low,6,58.73,25.503703703703703,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-01,2025-11,0,0,Recent,0,0,1,0.35416666666666663
41,Male,1,2,0,Referral,medium,6,126.2,25.3025641025641,0.1282051282051282,27.81,12.226666666666668,2.956666666666667,8.870000000000001,0.2418211559432933,0.0769230769230769,0,Q3,Mid-Low,2024-10,2025-12,0,0,Recent,0,0,1,0.26655982905982906
21,Other,1,9,0,Ads,high,7,157.62,26.178048780487803,0.1707317073170731,18.83,7.276666666666666,1.0,3.0,0.1374255611543747,0.073170731707317,0,Q3,Mid-Low,2024-09,2025-11,0,0,Mid-Recent,0,0,1,0.4348290598290598
54,Female,6,55,0,Partnership,high,1,192.2,21.095348837209304,0.1395348837209302,85.61,16.168333333333333,2.088333333333333,12.529999999999998,0.1276747503566333,0.1395348837209302,1,Q4,High,2023-06,2025-12,1,1,Inactive,1,1,0,0.49893162393162394
21,Female,6,30,0,Referral,medium,8,159.46,26.798,0.06,11.54,13.24,1.700000000000001,1.700000000000001,0.1283987915407855,0.02,0,Q3,Low,2024-09,2025-12,1,1,Inactive,0,0,0,0.27190170940170943
22,Other,3,10,0,Ads,low,3,79.86,25.61764705882353,0.0588235294117647,21.1,21.0,0.0,0.0,0.0,0.0294117647058823,0,Q1,Low,2023-02,2025-12,0,0,Mid-Recent,0,0,1,0.49519230769230765
23,Male,0,6,1,Partnership,medium,3,27.94,25.058333333333334,0.0833333333333333,11.18,19.0,7.82,7.82,0.411578947368421,0.0833333333333333,0,Q1,Mid-Low,2025-03,2025-10,0,0,Recent,0,0,1,0.3942307692307692
46,Female,1,13,0,Partnership,low,6,208.87,26.269863013698632,0.1232876712328767,67.58,11.218571428571428,1.604285714285714,11.229999999999997,0.1424946072833396,0.0958904109589041,1,Q4,Mid-High,2025-07,2025-12,0,0,Mid-Recent,1,0,1,0.48130341880341887
21,Other,2,10,0,Ads,medium,7,120.66,22.345454545454547,0.1818181818181818,63.57,11.603333333333332,1.1900000000000002,7.140000000000001,0.1009758167161646,0.1363636363636363,1,Q2,High,2025-08,2025-12,0,0,Mid-Recent,0,0,1,0.5240384615384615
28,Male,0,48,0,Referral,high,6,188.07,22.66590909090909,0.1818181818181818,56.59,13.964,2.694,13.47,0.1922637739080787,0.1136363636363636,1,Q4,Mid-High,2024-02,2025-12,1,1,Inactive,1,1,0,0.2601495726495726
46,Other,3,15,0,Organic,low,8,50.57,23.448,0.04,14.98,19.0,4.02,4.02,0.211578947368421,0.04,0,Q1,Low,2025-10,2025-12,0,0,Mid-Inactive,0,0,0,0.1997863247863248
63,Female,5,3,0,Referral,medium,6,183.32,23.8344262295082,0.2295081967213114,95.04,14.178,4.674,46.74,0.3296656792213288,0.1639344262295081,1,Q4,High,2023-01,2025-11,0,0,Recent,1,0,1,0.561965811965812
60,Male,4,18,1,Referral,medium,5,103.92,26.95,0.1578947368421052,42.02,12.76,2.425,9.7,0.1875483372003093,0.1052631578947368,1,Q2,Mid-High,2025-10,2025-12,0,0,Mid-Inactive,0,0,0,0.3317307692307692
35,Male,0,3,0,Referral,medium,4,88.73,23.885185185185183,0.1481481481481481,24.04,14.0,1.9799999999999995,3.959999999999999,0.1414285714285714,0.074074074074074,0,Q1,Mid-Low,2023-06,2025-09,0,0,Recent,0,0,1,0.16666666666666669
65,Other,1,7,0,Partnership,medium,10,96.49,25.87894736842105,0.1578947368421052,19.39,9.135,0.1500000000000001,0.3000000000000002,0.0152361604875571,0.0526315789473684,0,Q2,Low,2024-06,2025-12,0,0,Recent,0,0,1,0.547008547008547
62,Female,3,88,0,Partnership,medium,5,119.15,26.735714285714288,0.1428571428571428,35.97,10.81,1.8175,7.27,0.1681313598519889,0.0952380952380952,1,Q2,Mid-High,2024-04,2025-11,1,1,Inactive,0,0,0,0.577991452991453
20,Female,4,44,0,Organic,medium,3,71.57000000000001,25.175,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-02,2025-12,1,1,Inactive,0,0,0,0.30662393162393164
61,Other,7,17,0,Organic,medium,3,169.67,26.874074074074077,0.1851851851851851,47.78,10.403333333333334,2.5583333333333336,15.35,0.243149057500396,0.1111111111111111,1,Q4,Mid-High,2023-04,2025-12,0,0,Mid-Inactive,1,0,0,0.6362179487179487
51,Other,3,4,0,Organic,low,1,64.92999999999999,23.930769230769236,0.2692307692307692,51.31,11.576,1.6020000000000003,8.010000000000002,0.135030343897505,0.1923076923076923,1,Q1,High,2025-01,2025-11,0,0,Recent,0,0,1,0.2110042735042735
58,Female,0,20,0,Partnership,low,1,52.75,24.83157894736842,0.1578947368421052,28.55,16.12,1.8500000000000003,3.700000000000001,0.1147286821705426,0.1052631578947368,1,Q1,Mid-High,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.30608974358974356
38,Other,1,14,0,Ads,medium,3,111.74,25.15952380952381,0.0714285714285714,2.37,3.46,1.09,1.09,0.315028901734104,0.0238095238095238,0,Q2,Low,2023-07,2025-12,0,0,Mid-Recent,0,0,1,0.4460470085470085
36,Other,0,101,1,Referral,low,5,68.47,23.88214285714286,0.2857142857142857,72.15,20.6,6.17,30.85,0.2995145631067961,0.1785714285714285,1,Q1,High,2023-06,2025-11,1,1,Inactive,0,0,0,0.23344017094017094
34,Female,1,25,0,Partnership,medium,5,110.89,24.1027027027027,0.1621621621621621,37.5,13.32,1.5399999999999998,4.619999999999999,0.1096866096866096,0.081081081081081,0,Q2,Mid-Low,2023-12,2025-11,1,0,Mid-Inactive,0,0,0,0.22329059829059827
47,Female,0,58,1,Ads,medium,2,17.93,34.4875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-07,2025-11,1,1,Inactive,0,0,0,0.2799145299145299
58,Female,0,28,0,Ads,low,3,72.63,23.975,0.0714285714285714,23.62,29.0,5.379999999999999,5.379999999999999,0.1855172413793103,0.0357142857142857,0,Q1,Low,2023-12,2025-11,1,0,Inactive,0,0,0,0.49732905982905984
36,Female,4,40,0,Referral,medium,5,169.6,25.016666666666666,0.1458333333333333,79.12,20.31,1.0350000000000006,4.140000000000002,0.0497237569060773,0.0833333333333333,0,Q4,Mid-Low,2023-11,2025-12,1,1,Inactive,1,1,0,0.5272435897435896
33,Other,1,3,0,Organic,medium,4,86.64,25.574193548387097,0.2258064516129032,45.98,11.768,2.572,12.86,0.2185588035350101,0.1612903225806451,1,Q1,High,2025-09,2025-12,0,0,Recent,0,0,1,0.3990384615384615
23,Male,2,46,1,Partnership,low,6,104.23,25.54390243902439,0.0975609756097561,19.62,14.345,4.534999999999999,9.07,0.3161380271871732,0.048780487804878,0,Q2,Low,2024-01,2025-12,1,1,Inactive,0,0,0,0.42788461538461536
49,Other,5,10,0,Organic,medium,2,282.86,24.46578947368421,0.1973684210526315,106.56,14.65,2.946666666666667,26.520000000000003,0.1992786293958521,0.1184210526315789,1,Q4,High,2023-07,2025-12,0,0,Mid-Recent,1,0,1,0.6260683760683761
33,Female,1,50,0,Partnership,low,6,91.78,25.089473684210525,0.131578947368421,32.9,11.33,0.7066666666666667,2.12,0.0605368360936607,0.0789473684210526,0,Q2,Mid-Low,2024-11,2025-12,1,1,Inactive,0,0,0,0.5122863247863247
65,Male,8,21,1,Organic,medium,11,118.32,26.636734693877557,0.2040816326530612,37.14,8.968,1.552,7.76,0.1728285077951002,0.1020408163265306,1,Q2,Mid-High,2025-06,2025-12,1,0,Mid-Inactive,0,0,0,0.3787393162393162
35,Male,0,34,0,Organic,medium,1,50.64,24.80555555555556,0.1111111111111111,21.95,29.0,7.050000000000001,7.050000000000001,0.243103448275862,0.0555555555555555,0,Q1,Low,2024-09,2025-11,1,1,Inactive,0,0,0,0.280982905982906
52,Female,7,34,0,Organic,low,4,131.1,26.17058823529412,0.1764705882352941,63.13,15.556,3.002,15.009999999999998,0.1920911185052469,0.0980392156862745,1,Q3,Mid-High,2025-01,2025-12,1,1,Inactive,0,0,0,0.3108974358974359
30,Other,0,18,1,Partnership,medium,8,157.06,26.430769230769236,0.2307692307692307,96.66,15.915,3.88875,31.11,0.2434843860061047,0.1538461538461538,1,Q3,High,2023-03,2025-12,0,0,Mid-Inactive,0,0,0,0.34989316239316237
38,Other,2,37,1,Partnership,high,3,177.82,25.335,0.075,31.71,13.52,2.95,8.85,0.2181952662721893,0.075,0,Q4,Mid-Low,2025-04,2025-12,1,1,Inactive,1,1,0,0.3472222222222222
49,Male,5,3,0,Organic,medium,5,145.22,25.867441860465117,0.0465116279069767,8.53,9.0,0.4700000000000006,0.4700000000000006,0.0522222222222222,0.0232558139534883,0,Q3,Low,2023-04,2025-11,0,0,Recent,0,0,1,0.422542735042735
51,Female,4,22,0,Ads,high,5,131.37,25.01842105263158,0.2105263157894736,26.82,30.0,3.18,3.18,0.106,0.0263157894736842,0,Q3,Low,2024-03,2025-12,1,0,Mid-Inactive,0,0,0,0.38728632478632474
22,Female,0,52,0,Organic,medium,4,123.56,25.072222222222223,0.1388888888888889,30.92,21.0,5.54,11.08,0.2638095238095238,0.0555555555555555,0,Q3,Low,2024-03,2025-12,1,1,Inactive,0,0,0,0.6009615384615384
39,Other,2,64,0,Organic,high,4,148.85,21.87058823529412,0.1470588235294117,31.28,16.176666666666666,5.75,17.25,0.3554502369668246,0.088235294117647,1,Q3,Mid-High,2023-10,2025-12,1,1,Inactive,0,0,0,0.33547008547008544
57,Male,0,45,0,Organic,high,10,392.84,25.34526315789474,0.1157894736842105,80.79,13.368571428571428,1.827142857142857,12.79,0.1366745030989527,0.0736842105263157,0,Q4,Mid-Low,2023-01,2025-12,1,1,Inactive,1,1,0,0.7836538461538463
45,Male,6,56,0,Partnership,high,10,220.87,26.50526315789473,0.2456140350877192,137.16,18.096,4.423,44.23,0.2438392414135289,0.175438596491228,1,Q4,High,2025-04,2025-12,1,1,Inactive,1,1,0,0.4476495726495726
19,Male,5,29,1,Referral,medium,7,182.39,28.173846153846156,0.1692307692307692,61.27,14.041666666666666,3.83,22.98,0.2727596439169139,0.0923076923076923,1,Q4,Mid-High,2024-09,2025-12,1,0,Inactive,1,1,0,0.45405982905982906
45,Male,4,2,1,Partnership,medium,9,162.35,26.13448275862069,0.1724137931034483,66.64,13.025,1.9583333333333328,11.749999999999996,0.1498915678020155,0.1034482758620689,1,Q3,Mid-High,2024-11,2025-12,0,0,Recent,0,0,1,0.3616452991452992
23,Other,4,11,0,Ads,medium,7,140.74,27.406382978723403,0.1276595744680851,55.67,21.5,7.5825,30.33,0.3526744186046512,0.0851063829787234,0,Q3,Mid-Low,2024-08,2025-11,0,0,Mid-Recent,0,0,1,0.4674145299145299
32,Female,7,0,0,Partnership,medium,5,209.9,26.4741935483871,0.1290322580645161,63.45,11.496666666666668,1.115,6.69,0.0953806672369546,0.0967741935483871,1,Q4,Mid-High,2024-10,2025-12,0,0,Recent,1,0,1,0.5037393162393162
47,Female,4,9,0,Referral,high,11,251.13,24.333823529411767,0.1029411764705882,62.22,11.376666666666669,1.1216666666666666,6.73,0.0976069615663524,0.088235294117647,1,Q4,Mid-High,2025-01,2025-12,0,0,Mid-Recent,1,0,1,0.6613247863247864
37,Other,1,13,0,Organic,medium,7,87.73,28.31212121212121,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-05,2025-10,0,0,Mid-Recent,0,0,1,0.23397435897435898
42,Female,1,9,0,Ads,medium,1,30.84,26.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-10,2025-07,0,0,Mid-Recent,0,0,1,0.16880341880341881
54,Female,0,23,1,Referral,medium,3,115.92,22.87560975609756,0.2439024390243902,68.57,12.153333333333334,0.9716666666666668,5.83,0.0783602150537634,0.1463414634146341,1,Q2,High,2024-11,2025-11,1,0,Mid-Inactive,0,0,0,0.4348290598290598
54,Other,0,126,0,Partnership,high,8,183.0,26.212,0.18,64.62,11.165714285714284,1.9342857142857135,13.539999999999996,0.1732343909928351,0.14,1,Q4,High,2025-06,2025-12,1,1,Inactive,1,1,0,0.2927350427350427
40,Male,0,30,1,Organic,medium,4,67.42,24.095454545454547,0.1363636363636363,2.36,3.18,0.8200000000000003,0.8200000000000003,0.2578616352201258,0.0454545454545454,0,Q1,Low,2023-10,2025-12,1,1,Inactive,0,0,0,0.46474358974358976
58,Other,0,14,0,Organic,high,2,209.42,27.38,0.1333333333333333,7.64,8.0,0.3600000000000003,0.3600000000000003,0.045,0.0222222222222222,0,Q4,Low,2024-11,2025-12,0,0,Mid-Recent,1,0,1,0.5074786324786325
41,Other,4,13,0,Referral,medium,4,73.73,31.0962962962963,0.2222222222222222,22.11,5.984999999999999,0.5225,2.09,0.0863636363636363,0.1481481481481481,1,Q1,High,2023-11,2025-12,0,0,Mid-Recent,0,0,1,0.5277777777777778
29,Male,1,4,1,Organic,low,6,145.95,26.734615384615385,0.1153846153846153,11.18,8.34,2.75,5.5,0.329736211031175,0.0384615384615384,0,Q3,Low,2025-01,2025-12,0,0,Recent,0,0,1,0.41239316239316237
48,Female,1,6,0,Referral,medium,2,42.8,24.69333333333333,0.3333333333333333,31.410000000000004,18.5,2.794999999999999,5.589999999999998,0.151081081081081,0.1333333333333333,1,Q1,High,2023-12,2025-11,0,0,Recent,0,0,1,0.37927350427350426
66,Male,0,5,0,Organic,medium,6,200.23,26.026666666666664,0.1666666666666666,67.56,16.856,3.4159999999999995,17.08,0.2017958412098298,0.0833333333333333,0,Q4,Mid-Low,2025-06,2025-12,0,0,Recent,1,0,1,0.6340811965811965
34,Other,0,2,0,Partnership,high,8,320.83,23.56533333333333,0.1733333333333333,99.9,14.093333333333334,3.201111111111111,28.81,0.2238365317380156,0.12,1,Q4,High,2023-08,2025-11,0,0,Recent,1,0,1,0.5731837606837606
55,Female,0,6,1,Referral,medium,5,64.44,23.226923076923075,0.1538461538461538,25.83,9.81,3.3525,13.41,0.3417431192660551,0.1538461538461538,1,Q1,High,2024-03,2025-08,0,0,Recent,0,0,1,0.4610042735042735
57,Other,9,11,0,Ads,high,4,289.15,24.796969696969697,0.1212121212121212,15.88,10.64,2.6999999999999997,5.399999999999999,0.2537593984962405,0.0303030303030303,0,Q4,Low,2025-02,2025-12,0,0,Mid-Recent,1,0,1,0.6180555555555556
62,Female,0,1,0,Referral,low,4,124.04,24.43636363636364,0.1363636363636363,24.32,7.805,1.725,6.9,0.2210121716848174,0.0909090909090909,1,Q3,Mid-High,2025-02,2025-12,0,0,Recent,0,0,1,0.530982905982906
37,Female,1,19,1,Referral,high,6,209.94,23.420408163265304,0.1020408163265306,20.77,21.0,0.2300000000000004,0.2300000000000004,0.0109523809523809,0.0204081632653061,0,Q4,Low,2023-03,2025-12,0,0,Mid-Inactive,1,0,0,0.6217948717948718
42,Female,1,10,0,Partnership,medium,5,132.62,26.86923076923077,0.1538461538461538,40.65,15.583333333333334,2.0333333333333337,6.100000000000001,0.1304812834224599,0.0769230769230769,0,Q3,Mid-Low,2024-02,2025-12,0,0,Mid-Recent,0,0,1,0.5582264957264956
49,Other,7,11,0,Organic,high,6,293.2,23.9625,0.0833333333333333,28.37,7.403999999999999,1.944,9.72,0.2551850879495931,0.0694444444444444,0,Q4,Mid-Low,2025-09,2025-12,0,0,Mid-Recent,1,0,1,0.6645299145299146
31,Female,6,3,0,Ads,medium,5,123.82,26.44090909090909,0.1136363636363636,24.93,10.92,2.61,7.829999999999999,0.239010989010989,0.0681818181818181,0,Q3,Mid-Low,2024-10,2025-12,0,0,Recent,0,0,1,0.579594017094017
52,Other,6,35,0,Referral,medium,4,120.3,25.0075,0.15,35.02,15.76,4.086666666666666,12.259999999999998,0.259306260575296,0.075,0,Q2,Mid-Low,2025-10,2025-12,1,1,Inactive,0,0,0,0.2708333333333333
25,Female,4,6,0,Ads,medium,3,175.68,25.45098039215686,0.2352941176470588,105.06,16.94,3.8575,30.86,0.2270453207769275,0.1568627450980392,1,Q4,High,2024-05,2025-12,0,0,Recent,1,0,1,0.484508547008547
33,Male,3,16,0,Referral,medium,1,60.98,24.415,0.1,13.81,16.0,2.1899999999999995,2.1899999999999995,0.1368749999999999,0.05,0,Q1,Low,2024-04,2025-12,0,0,Mid-Inactive,0,0,0,0.4214743589743589
32,Female,2,17,1,Referral,medium,5,158.45,21.912244897959184,0.2244897959183673,93.68,12.75,2.545555555555555,22.91,0.1965005575092203,0.1836734693877551,1,Q3,High,2025-02,2025-12,0,0,Mid-Inactive,0,0,0,0.2954059829059829
52,Female,1,0,0,Referral,medium,1,109.13,21.51212121212121,0.1212121212121212,10.6,17.0,6.4,6.4,0.3764705882352941,0.0303030303030303,0,Q2,Low,2023-04,2025-11,0,0,Recent,0,0,1,0.49786324786324787
40,Male,6,24,1,Referral,high,8,247.63,24.538983050847456,0.1694915254237288,92.15,15.418571428571427,2.4257142857142853,16.979999999999997,0.1555942453953999,0.1186440677966101,1,Q4,High,2025-01,2025-12,1,0,Mid-Inactive,1,1,0,0.37286324786324787
26,Other,5,10,0,Referral,high,9,300.41,25.25774647887324,0.2535211267605634,93.93,13.775555555555556,3.441111111111111,30.97,0.2479583666933546,0.1267605633802817,1,Q4,High,2024-11,2025-12,0,0,Mid-Recent,1,0,1,0.5908119658119658
67,Female,0,20,0,Partnership,low,3,122.75,24.525581395348837,0.3023255813953488,69.94,10.36111111111111,2.6244444444444444,23.62,0.2524583155194527,0.2093023255813953,1,Q3,High,2025-06,2025-12,1,0,Mid-Inactive,0,0,0,0.5544871794871795
64,Other,2,9,0,Partnership,high,4,172.82,26.93720930232558,0.1162790697674418,34.85,13.0075,4.295,17.18,0.3301941187776283,0.0930232558139534,1,Q4,Mid-High,2025-07,2025-12,0,0,Mid-Recent,1,0,1,0.5544871794871795
43,Female,2,60,0,Partnership,low,2,77.9,26.6962962962963,0.1851851851851851,22.37,14.14,2.954999999999999,5.909999999999998,0.2089816124469589,0.074074074074074,0,Q1,Mid-Low,2025-09,2025-12,1,1,Inactive,0,0,0,0.2638888888888889
38,Other,0,6,0,Referral,high,12,415.94,24.498979591836736,0.1938775510204081,131.6,15.069090909090908,3.183636363636364,35.02,0.2101788500780218,0.1122448979591836,1,Q4,Mid-High,2023-07,2025-12,0,0,Recent,1,0,1,0.49091880341880345
58,Other,3,32,0,Partnership,medium,12,152.24,23.68448275862069,0.1379310344827586,58.7,11.67,1.8866666666666667,11.32,0.1616680948300485,0.1034482758620689,1,Q3,Mid-High,2024-11,2025-12,1,1,Inactive,0,0,0,0.4033119658119658
56,Female,4,15,0,Referral,medium,4,96.86,27.421875,0.15625,22.95,12.666666666666666,5.016666666666667,15.05,0.3960526315789474,0.09375,1,Q2,Mid-High,2024-10,2025-12,0,0,Mid-Inactive,0,0,0,0.25747863247863245
32,Female,5,26,0,Partnership,low,6,117.1,26.53478260869565,0.1304347826086956,58.75,17.25,2.5625000000000004,10.250000000000002,0.1485507246376811,0.0869565217391304,0,Q2,Mid-Low,2023-09,2025-11,1,0,Mid-Inactive,0,0,0,0.5256410256410257
38,Female,2,2,0,Organic,high,9,158.12,24.564444444444447,0.1777777777777777,23.83,13.44,5.496666666666667,16.490000000000002,0.4089781746031746,0.0666666666666666,0,Q3,Mid-Low,2025-05,2025-12,0,0,Recent,0,0,1,0.24358974358974358
22,Male,1,17,0,Referral,low,3,100.38,26.30540540540541,0.1621621621621621,24.09,10.413333333333334,2.383333333333334,7.150000000000002,0.2288732394366198,0.081081081081081,0,Q2,Mid-Low,2024-12,2025-12,0,0,Mid-Inactive,0,0,0,0.5010683760683761
26,Other,7,23,1,Organic,medium,3,151.32,25.018367346938778,0.0816326530612244,29.54,14.926666666666668,5.079999999999999,15.239999999999998,0.3403305046895935,0.0612244897959183,0,Q3,Mid-Low,2024-02,2025-11,1,0,Mid-Inactive,0,0,0,0.594017094017094
60,Female,1,96,0,Organic,medium,6,113.57,26.148780487804878,0.0975609756097561,33.68,15.76,4.533333333333334,13.6,0.2876480541455161,0.073170731707317,0,Q2,Mid-Low,2025-02,2025-12,1,1,Inactive,0,0,0,0.41399572649572647
54,Other,3,57,0,Ads,high,3,101.12,23.74814814814815,0.1481481481481481,42.16,12.52,1.9799999999999995,7.919999999999997,0.1581469648562299,0.1481481481481481,1,Q2,High,2025-08,2025-12,1,1,Inactive,0,0,0,0.40277777777777773
40,Other,5,77,0,Referral,high,5,159.86,23.44324324324324,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0,Q3,Low,2023-07,2025-12,1,1,Inactive,0,0,0,0.3482905982905983
45,Other,7,40,1,Organic,medium,9,197.12,25.62295081967213,0.180327868852459,74.56,14.553333333333333,2.2616666666666663,13.57,0.1539770793146488,0.0983606557377049,1,Q4,Mid-High,2024-01,2025-12,1,1,Inactive,1,1,0,0.6800213675213675
62,Female,1,2,0,Organic,medium,7,133.11,26.665116279069764,0.1627906976744186,40.75,11.636,3.486,17.43,0.2995874871089721,0.1162790697674418,1,Q3,Mid-High,2023-01,2025-11,0,0,Recent,0,0,1,0.3878205128205128
54,Other,2,28,0,Referral,medium,1,135.28,24.1725,0.2,23.39,12.28,0.96,1.92,0.0758593441327538,0.05,0,Q3,Low,2025-10,2025-12,1,0,Inactive,0,0,0,0.3402777777777778
23,Other,4,21,0,Partnership,high,10,304.78,26.123076923076923,0.0897435897435897,20.37,13.38,3.1950000000000003,6.390000000000001,0.2387892376681614,0.0256410256410256,0,Q4,Low,2024-11,2025-12,1,0,Mid-Inactive,1,1,0,0.6346153846153846
28,Female,1,0,0,Organic,medium,2,139.65,25.872727272727275,0.1818181818181818,91.71,18.556,0.756,3.78,0.0395852968897266,0.1136363636363636,1,Q3,Mid-High,2024-01,2025-10,0,0,Recent,0,0,1,0.3920940170940171
28,Other,6,35,0,Referral,medium,1,168.15,25.910416666666663,0.1666666666666666,29.6,12.28,2.433333333333333,7.299999999999999,0.1978319783197831,0.0625,0,Q4,Mid-Low,2025-07,2025-12,1,1,Inactive,1,1,0,0.3466880341880342
49,Other,6,11,0,Partnership,low,8,132.28,25.642,0.16,44.22,11.186,2.342,11.71,0.2093688539245485,0.1,1,Q3,Mid-High,2023-08,2025-12,0,0,Mid-Recent,0,0,1,0.3830128205128205
25,Female,2,29,0,Referral,medium,3,85.03,21.90714285714285,0.1428571428571428,51.58,12.7425,0.4374999999999999,1.7499999999999996,0.0328145509094318,0.1428571428571428,1,Q1,High,2024-09,2025-11,1,0,Inactive,0,0,0,0.46260683760683763
49,Other,3,7,0,Referral,medium,13,115.09,24.919148936170213,0.1489361702127659,63.46,19.57,3.705,14.82,0.1893203883495145,0.0851063829787234,0,Q2,Mid-Low,2025-01,2025-12,0,0,Recent,0,0,1,0.5993589743589743
21,Male,2,25,1,Organic,medium,4,87.6,24.146875,0.1875,58.22,15.8025,1.5,6.0,0.0934288383681096,0.125,1,Q1,High,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.35470085470085466
36,Female,6,2,0,Referral,medium,3,143.41,25.672727272727272,0.1136363636363636,52.0,14.562,4.35,21.75,0.2949152542372881,0.1136363636363636,1,Q3,Mid-High,2025-06,2025-12,0,0,Recent,0,0,1,0.4337606837606838
29,Male,3,4,0,Ads,low,7,83.21000000000001,25.33783783783784,0.1351351351351351,35.03,10.6825,2.215,8.86,0.201868307131465,0.1081081081081081,1,Q1,Mid-High,2025-04,2025-12,0,0,Recent,0,0,1,0.29967948717948717
65,Male,6,23,0,Referral,low,6,117.58,22.46,0.1777777777777777,57.1,13.386666666666663,3.936666666666666,23.62,0.2926164519326065,0.1333333333333333,1,Q2,High,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.5213675213675213
54,Female,1,4,0,Partnership,medium,3,87.85,24.8969696969697,0.1818181818181818,40.120000000000005,13.45,3.53,14.119999999999996,0.2603244837758111,0.1212121212121212,1,Q1,High,2025-09,2025-12,0,0,Recent,0,0,1,0.38675213675213677
19,Female,0,76,1,Partnership,low,4,79.59,24.97741935483871,0.0967741935483871,21.98,14.14,3.1499999999999995,6.299999999999999,0.2227722772277227,0.064516129032258,0,Q1,Mid-Low,2025-10,2025-12,1,1,Inactive,0,0,0,0.2115384615384615
24,Male,6,3,0,Partnership,low,8,143.19,24.185185185185187,0.0925925925925925,34.35,18.64,1.5549999999999995,3.1099999999999994,0.083021890016017,0.037037037037037,0,Q3,Low,2025-05,2025-12,0,0,Recent,0,0,1,0.6153846153846153
