age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,payment_method,device_type,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score,segment
59,Female,2,3,0,Partnership,medium,Cash,Web,2,86.2,27.392857142857142,0.1071428571428571,30.26,12.6,2.5133333333333328,2.2200000000000006,0.0683497536945813,0.1071428571428571,1,Q1,Mid-High,2025-10,2025-12,0,0,Recent,0,0,1,0.24038461538461542,4
35,Female,1,24,0,Referral,medium,Digital Wallet,Android,4,121.22,25.58205128205128,0.2564102564102564,50.37,13.69,1.0975000000000004,7.25,0.125824366539396,0.1025641025641025,1,Q2,Mid-High,2023-07,2025-11,1,0,Mid-Inactive,0,0,0,0.454059829059829,4
66,Female,3,32,1,Organic,medium,Credit Card,Android,8,155.3,26.031372549019608,0.1372549019607843,27.01,11.173333333333332,2.1699999999999995,0.0,0.0,0.0588235294117647,0,Q3,Mid-Low,2024-09,2025-12,1,1,Inactive,0,0,0,0.5539529914529915,0
29,Female,3,18,0,Organic,medium,Digital Wallet,Android,7,87.36,23.403125,0.125,31.4,14.093333333333334,3.6266666666666665,4.390000000000001,0.1226599608829282,0.09375,1,Q1,Mid-High,2023-02,2025-11,0,0,Mid-Inactive,0,0,0,0.5213675213675213,4
56,Other,6,5,0,Referral,medium,Debit Card,iOS,5,152.2,25.822,0.16,20.840000000000003,7.756666666666667,0.8099999999999996,0.2599999999999998,0.0123222748815165,0.06,0,Q3,Mid-Low,2024-01,2025-12,0,0,Recent,0,0,1,0.6191239316239316,2
64,Female,3,19,0,Ads,medium,Cash,Web,4,221.96,25.966666666666665,0.1212121212121212,68.6,15.784,2.064,5.46,0.0737240075614366,0.0757575757575757,0,Q4,Mid-Low,2023-06,2025-12,0,0,Mid-Inactive,1,0,0,0.638888888888889,1
46,Male,2,33,0,Organic,low,Debit Card,Android,3,93.59,22.59705882352941,0.0588235294117647,27.15,25.0,-2.1499999999999986,4.140000000000001,0.1323106423777565,0.0294117647058823,0,Q2,Low,2023-11,2025-11,1,1,Inactive,0,0,0,0.25213675213675213,0
37,Other,7,65,1,Partnership,medium,Digital Wallet,Android,4,191.21,26.922807017543857,0.1228070175438596,43.46,10.552,1.86,6.55,0.1309738052389522,0.087719298245614,1,Q4,Mid-High,2024-07,2025-12,1,1,Inactive,1,1,0,0.5101495726495726,3
39,Female,1,86,0,Organic,medium,Digital Wallet,Android,1,48.11,23.70625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2025-02,2025-12,1,1,Inactive,0,0,0,0.19604700854700852,0
25,Other,4,6,0,Organic,medium,Credit Card,Web,1,165.31,26.921739130434784,0.0434782608695652,20.27,12.38,2.245,11.65,0.3649749373433584,0.0434782608695652,0,Q3,Low,2024-06,2025-12,0,0,Recent,0,0,1,0.5395299145299145,2
66,Other,1,9,0,Ads,medium,Debit Card,Web,7,97.79,25.938888888888886,0.1111111111111111,15.92,19.0,3.08,9.97,0.3850907686365392,0.0277777777777777,0,Q2,Low,2024-03,2025-11,0,0,Mid-Recent,0,0,1,0.344017094017094,2
35,Other,2,4,0,Referral,low,Debit Card,Android,6,58.73,25.503703703703703,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-01,2025-11,0,0,Recent,0,0,1,0.35416666666666663,2
41,Male,1,2,0,Referral,medium,Debit Card,Android,6,126.2,25.3025641025641,0.1282051282051282,27.81,12.226666666666668,2.956666666666667,5.039999999999999,0.1534246575342465,0.0769230769230769,0,Q3,Mid-Low,2024-10,2025-12,0,0,Recent,0,0,1,0.26655982905982906,2
21,Other,1,9,0,Ads,high,Cash,iOS,7,157.62,26.178048780487803,0.1707317073170731,18.83,7.276666666666666,1.0,3.78,0.1671826625386996,0.073170731707317,0,Q3,Mid-Low,2024-09,2025-11,0,0,Mid-Recent,0,0,1,0.4348290598290598,2
54,Female,6,55,0,Partnership,high,Cash,Android,1,192.2,21.095348837209304,0.1395348837209302,85.61,16.168333333333333,1.9,0.0899999999999998,0.0010501750291715,0.1395348837209302,1,Q4,High,2023-06,2025-12,1,1,Inactive,1,1,0,0.49893162393162394,3
21,Female,6,30,0,Referral,medium,Credit Card,Android,8,159.46,26.798,0.06,11.54,13.24,1.700000000000001,5.34,0.3163507109004739,0.02,0,Q3,Low,2024-09,2025-12,1,1,Inactive,0,0,0,0.27190170940170943,0
22,Other,3,10,0,Ads,low,Debit Card,Web,3,79.86,25.61764705882353,0.0588235294117647,21.1,21.0,-0.1000000000000014,0.7100000000000009,0.0325538743695552,0.0294117647058823,0,Q1,Low,2023-02,2025-12,0,0,Mid-Recent,0,0,1,0.49519230769230765,2
23,Male,0,6,1,Partnership,medium,Debit Card,Web,3,27.94,25.058333333333334,0.0833333333333333,11.18,19.0,7.82,3.99,0.2630191166776532,0.0833333333333333,0,Q1,Mid-Low,2025-03,2025-10,0,0,Recent,0,0,1,0.3942307692307692,2
46,Female,1,13,0,Partnership,low,Digital Wallet,Web,6,208.87,26.269863013698632,0.1232876712328767,67.58,11.218571428571428,1.5642857142857136,9.85,0.1272116750613457,0.0958904109589041,1,Q4,Mid-High,2025-07,2025-12,0,0,Mid-Recent,1,0,1,0.48130341880341887,1
21,Other,2,10,0,Ads,medium,Debit Card,Android,7,120.66,22.345454545454547,0.1818181818181818,63.57,11.603333333333332,1.008333333333333,0.0,0.0,0.1363636363636363,1,Q2,High,2025-08,2025-12,0,0,Mid-Recent,0,0,1,0.5240384615384615,4
28,Male,0,48,0,Referral,high,Debit Card,iOS,6,188.07,22.66590909090909,0.1818181818181818,56.59,13.964,2.646,2.77,0.0466644204851752,0.1136363636363636,1,Q4,Mid-High,2024-02,2025-12,1,1,Inactive,1,1,0,0.2601495726495726,3
46,Other,3,15,0,Organic,low,Credit Card,iOS,8,50.57,23.448,0.04,14.98,19.0,4.02,1.7799999999999994,0.1062052505966586,0.04,0,Q1,Low,2025-10,2025-12,0,0,Mid-Inactive,0,0,0,0.1997863247863248,2
63,Female,5,3,0,Referral,medium,Debit Card,Android,6,183.32,23.8344262295082,0.2295081967213114,95.04,14.178,4.674,0.0,0.0,0.1639344262295081,1,Q4,High,2023-01,2025-11,0,0,Recent,1,0,1,0.561965811965812,1
60,Male,4,18,1,Referral,medium,Debit Card,Web,5,103.92,26.95,0.1578947368421052,42.02,12.76,2.255,0.1999999999999993,0.0047370914258645,0.1052631578947368,1,Q2,Mid-High,2025-10,2025-12,0,0,Mid-Inactive,0,0,0,0.3317307692307692,4
35,Male,0,3,0,Referral,medium,Debit Card,Android,4,88.73,23.885185185185183,0.1481481481481481,24.04,14.0,1.9799999999999995,3.03,0.1119320280753601,0.074074074074074,0,Q1,Mid-Low,2023-06,2025-09,0,0,Recent,0,0,1,0.16666666666666669,2
65,Other,1,7,0,Partnership,medium,Credit Card,Android,10,96.49,25.87894736842105,0.1578947368421052,19.39,9.135,-0.5599999999999998,1.91,0.0896713615023474,0.0526315789473684,0,Q2,Low,2024-06,2025-12,0,0,Recent,0,0,1,0.547008547008547,2
62,Female,3,88,0,Partnership,medium,Cash,iOS,5,119.15,26.735714285714288,0.1428571428571428,35.97,10.81,1.8175,0.0899999999999998,0.0024958402662229,0.0952380952380952,1,Q2,Mid-High,2024-04,2025-11,1,1,Inactive,0,0,0,0.577991452991453,0
20,Female,4,44,0,Organic,medium,Credit Card,iOS,3,71.57000000000001,25.175,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-02,2025-12,1,1,Inactive,0,0,0,0.30662393162393164,0
61,Other,7,17,0,Organic,medium,Credit Card,iOS,3,169.67,26.874074074074077,0.1851851851851851,47.78,10.403333333333334,2.44,1.3499999999999996,0.0274781192753918,0.1111111111111111,1,Q4,Mid-High,2023-04,2025-12,0,0,Mid-Inactive,1,0,0,0.6362179487179487,1
51,Other,3,4,0,Organic,low,Debit Card,Web,1,64.92999999999999,23.930769230769236,0.2692307692307692,51.31,11.576,1.314,3.52,0.0641984315155936,0.1923076923076923,1,Q1,High,2025-01,2025-11,0,0,Recent,0,0,1,0.2110042735042735,4
58,Female,0,20,0,Partnership,low,Digital Wallet,Android,1,52.75,24.83157894736842,0.1578947368421052,28.55,16.12,1.845,0.0,0.0,0.1052631578947368,1,Q1,Mid-High,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.30608974358974356,4
38,Other,1,14,0,Ads,medium,Digital Wallet,Android,3,111.74,25.15952380952381,0.0714285714285714,2.37,3.46,1.09,5.57,0.7015113350125944,0.0238095238095238,0,Q2,Low,2023-07,2025-12,0,0,Mid-Recent,0,0,1,0.4460470085470085,2
36,Other,0,101,1,Referral,low,Cash,iOS,5,68.47,23.88214285714286,0.2857142857142857,72.15,20.6,6.17,2.16,0.0290674202664513,0.1785714285714285,1,Q1,High,2023-06,2025-11,1,1,Inactive,0,0,0,0.23344017094017094,0
34,Female,1,25,0,Partnership,medium,Credit Card,Web,5,110.89,24.1027027027027,0.1621621621621621,37.5,13.32,0.8199999999999998,4.89,0.1153573956121726,0.081081081081081,0,Q2,Mid-Low,2023-12,2025-11,1,0,Mid-Inactive,0,0,0,0.22329059829059827,0
47,Female,0,58,1,Ads,medium,Digital Wallet,Web,2,17.93,34.4875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-07,2025-11,1,1,Inactive,0,0,0,0.2799145299145299,0
58,Female,0,28,0,Ads,low,Digital Wallet,Web,3,72.63,23.975,0.0714285714285714,23.62,29.0,5.379999999999999,12.85,0.3523443926514943,0.0357142857142857,0,Q1,Low,2023-12,2025-11,1,0,Inactive,0,0,0,0.49732905982905984,2
36,Female,4,40,0,Referral,medium,Credit Card,Web,5,169.6,25.016666666666666,0.1458333333333333,79.12,20.31,0.5300000000000007,4.370000000000001,0.0523415977961432,0.0833333333333333,0,Q4,Mid-Low,2023-11,2025-12,1,1,Inactive,1,1,0,0.5272435897435896,3
33,Other,1,3,0,Organic,medium,Credit Card,Web,4,86.64,25.574193548387097,0.2258064516129032,45.98,11.768,2.572,1.16,0.0246075519728468,0.1612903225806451,1,Q1,High,2025-09,2025-12,0,0,Recent,0,0,1,0.3990384615384615,4
23,Male,2,46,1,Partnership,low,Credit Card,Web,6,104.23,25.54390243902439,0.0975609756097561,19.62,14.345,4.534999999999999,2.1999999999999997,0.1008249312557286,0.048780487804878,0,Q2,Low,2024-01,2025-12,1,1,Inactive,0,0,0,0.42788461538461536,0
49,Other,5,10,0,Organic,medium,Cash,Android,2,282.86,24.46578947368421,0.1973684210526315,106.56,14.65,2.81,1.2199999999999998,0.0113193542401187,0.1184210526315789,1,Q4,High,2023-07,2025-12,0,0,Mid-Recent,1,0,1,0.6260683760683761,1
33,Female,1,50,0,Partnership,low,Debit Card,Web,6,91.78,25.089473684210525,0.131578947368421,32.9,11.33,0.3633333333333335,10.78,0.2467948717948717,0.0789473684210526,0,Q2,Mid-Low,2024-11,2025-12,1,1,Inactive,0,0,0,0.5122863247863247,0
65,Male,8,21,1,Organic,medium,Cash,Android,11,118.32,26.636734693877557,0.2040816326530612,37.14,8.968,1.54,0.0,0.0,0.1020408163265306,1,Q2,Mid-High,2025-06,2025-12,1,0,Mid-Inactive,0,0,0,0.3787393162393162,4
35,Male,0,34,0,Organic,medium,Cash,iOS,1,50.64,24.80555555555556,0.1111111111111111,21.95,29.0,7.050000000000001,0.91,0.0398075240594925,0.0555555555555555,0,Q1,Low,2024-09,2025-11,1,1,Inactive,0,0,0,0.280982905982906,0
52,Female,7,34,0,Organic,low,Cash,Android,4,131.1,26.17058823529412,0.1764705882352941,63.13,15.556,2.93,6.33,0.0911315865246184,0.0980392156862745,1,Q3,Mid-High,2025-01,2025-12,1,1,Inactive,0,0,0,0.3108974358974359,0
30,Other,0,18,1,Partnership,medium,Debit Card,Android,8,157.06,26.430769230769236,0.2307692307692307,96.66,15.915,3.8325,1.0699999999999998,0.0109485316688836,0.1538461538461538,1,Q3,High,2023-03,2025-12,0,0,Mid-Inactive,0,0,0,0.34989316239316237,4
38,Other,2,37,1,Partnership,high,Cash,Web,3,177.82,25.335,0.075,31.71,13.52,2.95,3.1999999999999997,0.0916642795760526,0.075,0,Q4,Mid-Low,2025-04,2025-12,1,1,Inactive,1,1,0,0.3472222222222222,3
49,Male,5,3,0,Organic,medium,Credit Card,Android,5,145.22,25.867441860465117,0.0465116279069767,8.53,9.0,0.4700000000000006,6.4,0.4286671131949096,0.0232558139534883,0,Q3,Low,2023-04,2025-11,0,0,Recent,0,0,1,0.422542735042735,2
51,Female,4,22,0,Ads,high,Cash,Web,5,131.37,25.01842105263158,0.2105263157894736,26.82,30.0,3.18,2.27,0.0780336885527672,0.0263157894736842,0,Q3,Low,2024-03,2025-12,1,0,Mid-Inactive,0,0,0,0.38728632478632474,0
22,Female,0,52,0,Organic,medium,Cash,Web,4,123.56,25.072222222222223,0.1388888888888889,30.92,21.0,5.54,5.94,0.1611502984264785,0.0555555555555555,0,Q3,Low,2024-03,2025-12,1,1,Inactive,0,0,0,0.6009615384615384,0
39,Other,2,64,0,Organic,high,Cash,Web,4,148.85,21.87058823529412,0.1470588235294117,31.28,16.176666666666666,5.75,0.0,0.0,0.088235294117647,1,Q3,Mid-High,2023-10,2025-12,1,1,Inactive,0,0,0,0.33547008547008544,0
57,Male,0,45,0,Organic,high,Debit Card,Web,10,392.84,25.34526315789474,0.1157894736842105,80.78999999999999,13.368571428571428,1.827142857142857,0.5199999999999996,0.0063952773336612,0.0736842105263157,0,Q4,Mid-Low,2023-01,2025-12,1,1,Inactive,1,1,0,0.7836538461538463,3
45,Male,6,56,0,Partnership,high,Debit Card,Web,10,220.87,26.50526315789473,0.2456140350877192,137.16,18.096,4.380000000000001,0.0,0.0,0.175438596491228,1,Q4,High,2025-04,2025-12,1,1,Inactive,1,1,0,0.4476495726495726,3
19,Male,5,29,1,Referral,medium,Digital Wallet,Android,7,182.39,28.173846153846156,0.1692307692307692,61.27,14.041666666666666,3.83,3.62,0.0557867159808907,0.0923076923076923,1,Q4,Mid-High,2024-09,2025-12,1,0,Inactive,1,1,0,0.45405982905982906,3
45,Male,4,2,1,Partnership,medium,Debit Card,iOS,9,162.35,26.13448275862069,0.1724137931034483,66.64,13.025,1.9183333333333328,4.470000000000001,0.0628603571930811,0.1034482758620689,1,Q3,Mid-High,2024-11,2025-12,0,0,Recent,0,0,1,0.3616452991452992,4
23,Other,4,11,0,Ads,medium,Cash,Web,7,140.74,27.406382978723403,0.1276595744680851,55.67,21.5,7.5825,1.38,0.0241893076248904,0.0851063829787234,0,Q3,Mid-Low,2024-08,2025-11,0,0,Mid-Recent,0,0,1,0.4674145299145299,4
32,Female,7,0,0,Partnership,medium,Digital Wallet,Web,5,209.9,26.4741935483871,0.1290322580645161,63.45,11.496666666666664,0.9216666666666667,2.5,0.0379075056861258,0.0967741935483871,1,Q4,Mid-High,2024-10,2025-12,0,0,Recent,1,0,1,0.5037393162393162,1
47,Female,4,9,0,Referral,high,Cash,Android,11,251.13,24.333823529411767,0.1029411764705882,62.22,11.376666666666669,1.0066666666666664,6.23,0.0910153396639883,0.088235294117647,1,Q4,Mid-High,2025-01,2025-12,0,0,Mid-Recent,1,0,1,0.6613247863247864,1
37,Other,1,13,0,Organic,medium,Cash,Android,7,87.73,28.31212121212121,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-05,2025-10,0,0,Mid-Recent,0,0,1,0.23397435897435898,2
42,Female,1,9,0,Ads,medium,Cash,Web,1,30.84,26.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-10,2025-07,0,0,Mid-Recent,0,0,1,0.16880341880341881,2
54,Female,0,23,1,Referral,medium,Cash,Android,3,115.92,22.87560975609756,0.2439024390243902,68.57000000000001,12.153333333333334,0.725,0.5299999999999994,0.00767004341534,0.1463414634146341,1,Q2,High,2024-11,2025-11,1,0,Mid-Inactive,0,0,0,0.4348290598290598,4
54,Other,0,126,0,Partnership,high,Digital Wallet,iOS,8,183.0,26.212,0.18,64.62,11.165714285714284,1.9342857142857135,0.0,0.0,0.14,1,Q4,High,2025-06,2025-12,1,1,Inactive,1,1,0,0.2927350427350427,3
40,Male,0,30,1,Organic,medium,Debit Card,Web,4,67.42,24.095454545454547,0.1363636363636363,2.36,3.18,0.8200000000000003,10.5,0.8164852255054432,0.0454545454545454,0,Q1,Low,2023-10,2025-12,1,1,Inactive,0,0,0,0.46474358974358976,2
58,Other,0,14,0,Organic,high,Cash,iOS,2,209.42,27.38,0.1333333333333333,7.64,8.0,0.3600000000000003,0.0,0.0,0.0222222222222222,0,Q4,Low,2024-11,2025-12,0,0,Mid-Recent,1,0,1,0.5074786324786325,2
41,Other,4,13,0,Referral,medium,Digital Wallet,Android,4,73.73,31.0962962962963,0.2222222222222222,22.11,5.984999999999999,0.4575,2.210000000000001,0.0908717105263158,0.1481481481481481,1,Q1,High,2023-11,2025-12,0,0,Mid-Recent,0,0,1,0.5277777777777778,4
29,Male,1,4,1,Organic,low,Digital Wallet,iOS,6,145.95,26.734615384615385,0.1153846153846153,11.18,8.34,2.75,1.67,0.1299610894941634,0.0384615384615384,0,Q3,Low,2025-01,2025-12,0,0,Recent,0,0,1,0.41239316239316237,2
48,Female,1,6,0,Referral,medium,Cash,iOS,2,42.8,24.69333333333333,0.3333333333333333,31.410000000000004,18.5,2.794999999999999,0.2600000000000002,0.0082096621408272,0.1333333333333333,1,Q1,High,2023-12,2025-11,0,0,Recent,0,0,1,0.37927350427350426,4
66,Male,0,5,0,Organic,medium,Credit Card,Android,6,200.23,26.026666666666664,0.1666666666666666,67.56,16.856,3.344,8.39,0.1104674127715602,0.0833333333333333,0,Q4,Mid-Low,2025-06,2025-12,0,0,Recent,1,0,1,0.6340811965811965,1
34,Other,0,2,0,Partnership,high,Digital Wallet,Web,8,320.83,23.56533333333333,0.1733333333333333,99.9,14.093333333333334,2.993333333333333,0.5099999999999998,0.0050791753809381,0.12,1,Q4,High,2023-08,2025-11,0,0,Recent,1,0,1,0.5731837606837606,1
55,Female,0,6,1,Referral,medium,Debit Card,Android,5,64.44,23.226923076923075,0.1538461538461538,25.83,9.81,3.3525,5.79,0.183111954459203,0.1538461538461538,1,Q1,High,2024-03,2025-08,0,0,Recent,0,0,1,0.4610042735042735,4
57,Other,9,11,0,Ads,high,Credit Card,Web,4,289.15,24.796969696969697,0.1212121212121212,15.88,10.64,2.6999999999999997,5.680000000000001,0.2634508348794063,0.0303030303030303,0,Q4,Low,2025-02,2025-12,0,0,Mid-Recent,1,0,1,0.6180555555555556,1
62,Female,0,1,0,Referral,low,Debit Card,iOS,4,124.04,24.43636363636364,0.1363636363636363,24.32,7.805,1.725,2.25,0.0846819721490402,0.0909090909090909,1,Q3,Mid-High,2025-02,2025-12,0,0,Recent,0,0,1,0.530982905982906,4
37,Female,1,19,1,Referral,high,Debit Card,Web,6,209.94,23.420408163265304,0.1020408163265306,20.77,21.0,0.2300000000000004,0.9900000000000002,0.0454963235294117,0.0204081632653061,0,Q4,Low,2023-03,2025-12,0,0,Mid-Inactive,1,0,0,0.6217948717948718,1
42,Female,1,10,0,Partnership,medium,Debit Card,Android,5,132.62,26.86923076923077,0.1538461538461538,40.65,15.583333333333334,2.0333333333333337,0.0,0.0,0.0769230769230769,0,Q3,Mid-Low,2024-02,2025-12,0,0,Mid-Recent,0,0,1,0.5582264957264956,2
49,Other,7,11,0,Organic,high,Credit Card,Web,6,293.2,23.9625,0.0833333333333333,28.37,7.403999999999999,1.73,4.18,0.1284178187403994,0.0694444444444444,0,Q4,Mid-Low,2025-09,2025-12,0,0,Mid-Recent,1,0,1,0.6645299145299146,1
31,Female,6,3,0,Ads,medium,Digital Wallet,iOS,5,123.82,26.44090909090909,0.1136363636363636,24.93,10.92,2.61,1.09,0.0418908531898539,0.0681818181818181,0,Q3,Mid-Low,2024-10,2025-12,0,0,Recent,0,0,1,0.579594017094017,2
52,Other,6,35,0,Referral,medium,Cash,Android,4,120.3,25.0075,0.15,35.02,15.76,4.086666666666666,0.0,0.0,0.075,0,Q2,Mid-Low,2025-10,2025-12,1,1,Inactive,0,0,0,0.2708333333333333,0
25,Female,4,6,0,Ads,medium,Credit Card,iOS,3,175.68,25.45098039215686,0.2352941176470588,105.06,16.94,3.8075,0.0,0.0,0.1568627450980392,1,Q4,High,2024-05,2025-12,0,0,Recent,1,0,1,0.484508547008547,1
33,Male,3,16,0,Referral,medium,Debit Card,Web,1,60.98,24.415,0.1,13.81,16.0,2.1899999999999995,0.7400000000000002,0.0508591065292096,0.05,0,Q1,Low,2024-04,2025-12,0,0,Mid-Inactive,0,0,0,0.4214743589743589,2
32,Female,2,17,1,Referral,medium,Digital Wallet,iOS,5,158.45,21.912244897959184,0.2244897959183673,93.68,12.75,2.341111111111111,4.789999999999999,0.0486442571341525,0.1836734693877551,1,Q3,High,2025-02,2025-12,0,0,Mid-Inactive,0,0,0,0.2954059829059829,4
52,Female,1,0,0,Referral,medium,Credit Card,iOS,1,109.13,21.51212121212121,0.1212121212121212,10.6,17.0,6.4,0.0,0.0,0.0303030303030303,0,Q2,Low,2023-04,2025-11,0,0,Recent,0,0,1,0.49786324786324787,2
40,Male,6,24,1,Referral,high,Debit Card,Android,8,247.63,24.538983050847456,0.1694915254237288,92.15,15.418571428571427,2.254285714285714,0.8499999999999996,0.0091397849462365,0.1186440677966101,1,Q4,High,2025-01,2025-12,1,0,Mid-Inactive,1,1,0,0.37286324786324787,3
26,Other,5,10,0,Referral,high,Credit Card,Android,9,300.41,25.25774647887324,0.2535211267605634,93.93,13.775555555555556,3.338888888888889,5.38,0.0541737992145806,0.1267605633802817,1,Q4,High,2024-11,2025-12,0,0,Mid-Recent,1,0,1,0.5908119658119658,1
67,Female,0,20,0,Partnership,low,Debit Card,Web,3,122.75,24.525581395348837,0.3023255813953488,69.94,10.36111111111111,2.5899999999999994,4.470000000000001,0.0600725708910092,0.2093023255813953,1,Q3,High,2025-06,2025-12,1,0,Mid-Inactive,0,0,0,0.5544871794871795,4
64,Other,2,9,0,Partnership,high,Credit Card,iOS,4,172.82,26.93720930232558,0.1162790697674418,34.85,13.0075,4.295,1.3199999999999985,0.0364943323196018,0.0930232558139534,1,Q4,Mid-High,2025-07,2025-12,0,0,Mid-Recent,1,0,1,0.5544871794871795,1
43,Female,2,60,0,Partnership,low,Cash,iOS,2,77.9,26.6962962962963,0.1851851851851851,22.37,14.14,2.954999999999999,3.4400000000000004,0.1332816737698566,0.074074074074074,0,Q1,Mid-Low,2025-09,2025-12,1,1,Inactive,0,0,0,0.2638888888888889,0
38,Other,0,6,0,Referral,high,Debit Card,Android,12,415.94,24.498979591836736,0.1938775510204081,131.6,15.069090909090908,3.105454545454545,2.78,0.020687602321774,0.1122448979591836,1,Q4,Mid-High,2023-07,2025-12,0,0,Recent,1,0,1,0.49091880341880345,1
58,Other,3,32,0,Partnership,medium,Digital Wallet,Android,12,152.24,23.68448275862069,0.1379310344827586,58.7,11.67,1.8866666666666667,3.9200000000000017,0.0625998083679336,0.1034482758620689,1,Q3,Mid-High,2024-11,2025-12,1,1,Inactive,0,0,0,0.4033119658119658,0
56,Female,4,15,0,Referral,medium,Debit Card,Android,4,96.86,27.421875,0.15625,22.95,12.666666666666666,5.016666666666667,0.0,0.0,0.09375,1,Q2,Mid-High,2024-10,2025-12,0,0,Mid-Inactive,0,0,0,0.25747863247863245,4
32,Female,5,26,0,Partnership,low,Cash,Android,6,117.1,26.53478260869565,0.1304347826086956,58.75,17.25,2.5625000000000004,6.899999999999999,0.105102817974105,0.0869565217391304,0,Q2,Mid-Low,2023-09,2025-11,1,0,Mid-Inactive,0,0,0,0.5256410256410257,0
38,Female,2,2,0,Organic,high,Digital Wallet,iOS,9,158.12,24.564444444444447,0.1777777777777777,23.83,13.44,5.496666666666667,6.800000000000001,0.2220045706823376,0.0666666666666666,0,Q3,Mid-Low,2025-05,2025-12,0,0,Recent,0,0,1,0.24358974358974358,2
22,Male,1,17,0,Referral,low,Cash,iOS,3,100.38,26.30540540540541,0.1621621621621621,24.09,10.413333333333334,2.383333333333334,0.0,0.0,0.081081081081081,0,Q2,Mid-Low,2024-12,2025-12,0,0,Mid-Inactive,0,0,0,0.5010683760683761,2
26,Other,7,23,1,Organic,medium,Credit Card,Android,3,151.32,25.018367346938778,0.0816326530612244,29.54,14.926666666666668,5.079999999999999,0.4299999999999997,0.0143476810143476,0.0612244897959183,0,Q3,Mid-Low,2024-02,2025-11,1,0,Mid-Inactive,0,0,0,0.594017094017094,0
60,Female,1,96,0,Organic,medium,Digital Wallet,Android,6,113.57,26.148780487804878,0.0975609756097561,33.68,15.76,4.533333333333334,10.22,0.2328018223234624,0.073170731707317,0,Q2,Mid-Low,2025-02,2025-12,1,1,Inactive,0,0,0,0.41399572649572647,0
54,Other,3,57,0,Ads,high,Cash,iOS,3,101.12,23.74814814814815,0.1481481481481481,42.16,12.52,1.9799999999999995,1.5700000000000005,0.0359021266864852,0.1481481481481481,1,Q2,High,2025-08,2025-12,1,1,Inactive,0,0,0,0.40277777777777773,0
40,Other,5,77,0,Referral,high,Digital Wallet,Web,5,159.86,23.44324324324324,0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0,Q3,Low,2023-07,2025-12,1,1,Inactive,0,0,0,0.3482905982905983,0
45,Other,7,40,1,Organic,medium,Credit Card,iOS,9,197.12,25.62295081967213,0.180327868852459,74.56,14.553333333333333,2.1266666666666665,3.41,0.0437347697832499,0.0983606557377049,1,Q4,Mid-High,2024-01,2025-12,1,1,Inactive,1,1,0,0.6800213675213675,3
